Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 58.073345 , 12.298705 , 0
2 , 83.693199 , 33.248489 , 0
3 , 92.085670 , 40.152393 , 0
4 , 87.872688 , 38.561058 , 0
5 , 90.248314 , 30.133186 , 0
6 , 74.318085 , 31.495712 , 0
7 , 56.984760 , 17.946924 , 0
8 , 49.918808 , 16.806248 , 0
9 , 46.365131 , 14.735865 , 0
10 , 38.974415 , 8.944838 , 0
11 , 52.662624 , 10.810869 , 0
12 , 52.720200 , 9.200027 , 0
13 , 63.448017 , 10.802152 , 0
14 , 56.177368 , 13.382722 , 0
15 , 68.228554 , 15.290942 , 0
16 , 73.727219 , 16.429483 , 0
17 , 55.692730 , 13.011319 , 0
18 , 57.719593 , 13.984437 , 0
19 , 63.711628 , 14.784716 , 0
20 , 35.111652 , 12.843480 , 0
21 , 36.369030 , 8.879667 , 0
22 , 46.927013 , 6.552500 , 0
23 , 47.553074 , 7.054671 , 0
24 , 45.993000 , 7.743728 , 0
25 , 38.650478 , 6.750746 , 0
26 , 20.491358 , 4.896813 , 0
27 , 24.578382 , 5.330193 , 0
28 , 40.113598 , 6.972636 , 0
29 , 28.274544 , 6.082363 , 0
30 , 20.821495 , 5.315100 , 0
31 , 25.775312 , 4.047098 , 0
32 , 5.892725 , 1.786085 , 0
33 , 7.354204 , 1.284097 , 0
34 , 10.353847 , 1.895377 , 0
35 , 12.830647 , 3.127753 , 0
