Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 51.802494 , 8.120260 , 0
2 , 100.000000 , 30.819721 , 1
3 , 100.000000 , 41.993893 , 2
4 , 97.995140 , 35.654446 , 0
5 , 96.128899 , 35.283035 , 0
6 , 90.230721 , 30.099054 , 0
7 , 89.632568 , 32.938229 , 0
8 , 93.679771 , 26.156284 , 0
9 , 80.899376 , 27.967546 , 0
10 , 88.103706 , 28.181133 , 0
11 , 100.000000 , 30.134995 , 1
12 , 90.722450 , 22.815706 , 0
13 , 87.600677 , 23.059162 , 0
14 , 80.273270 , 19.935247 , 0
15 , 85.117752 , 19.692852 , 0
16 , 85.610077 , 21.627171 , 0
17 , 87.401550 , 19.913790 , 0
18 , 84.848106 , 18.287659 , 0
19 , 65.548561 , 14.371975 , 0
20 , 77.594093 , 16.360306 , 0
21 , 58.005260 , 12.047547 , 0
22 , 50.960445 , 9.124000 , 0
23 , 27.365438 , 6.911159 , 0
24 , 22.006475 , 2.893203 , 0
25 , 20.097855 , 2.957650 , 0
26 , 8.323408 , 2.659995 , 0
27 , 13.336751 , 2.977074 , 0
28 , 12.893933 , 3.054349 , 0
29 , 20.193033 , 3.125477 , 0
30 , 33.976650 , 4.420441 , 0
31 , 32.373699 , 5.948837 , 0
32 , 38.521458 , 7.062926 , 0
33 , 45.161404 , 8.751486 , 0
34 , 37.744785 , 9.211783 , 0
35 , 43.628086 , 9.332726 , 0
36 , 10.347613 , 3.741024 , 0
37 , 11.429340 , 2.286996 , 0
38 , 7.680505 , 2.686781 , 0
39 , 5.078704 , 1.879411 , 0
40 , 12.470384 , 1.829440 , 0
41 , 12.271016 , 2.183863 , 0
42 , 12.946622 , 2.743170 , 0
43 , 14.425621 , 2.895087 , 0
44 , 11.514165 , 2.858438 , 0
45 , 10.881244 , 2.960624 , 0
46 , 10.626988 , 2.533185 , 0
47 , 13.939320 , 3.805745 , 0
48 , 13.210006 , 4.390144 , 0
49 , 11.151023 , 4.357656 , 0
50 , 11.036023 , 4.078543 , 0
51 , 10.340097 , 3.582972 , 0
52 , 10.928750 , 3.014169 , 0
53 , 8.841498 , 2.931470 , 0
54 , 10.375150 , 2.512464 , 0
55 , 7.410221 , 1.921920 , 0
56 , 6.902297 , 1.388274 , 0
57 , 6.953351 , 1.635629 , 0
58 , 8.424684 , 2.432862 , 0
59 , 8.629227 , 2.387966 , 0
