#
0.001024,-0.393486,-0.544587,-0.083087,0.059842
0.008440,0.513037,0.404807,0.260762,-0.724496
-1.000000,0.515696,0.825574,-1.000000,-0.058356
-1.000000,0.025926,-1.000000,0.238375,-0.763504
0.906310,0.774386,-0.756350,0.941117,-0.276533
-1.000000,-0.476409,-0.821969,0.841798,0.211599
-0.577415,-0.400780,-0.503733,-0.843571,1.000000
-0.253161,-1.000000,0.592750,0.087741,-0.631094
0.123299,-1.000000,-0.705203,0.993224,0.701547
0.704342,1.000000,1.000000,0.368946,0.555115
-1.000000,1.000000,0.500823,-0.772059,-0.570215
-0.242481,-0.002728,1.000000,-0.813833,0.681889
-0.522899,0.245844,1.000000,1.000000,-0.916818
-1.000000,-1.000000,-1.000000,0.150966,-0.777868
0.306902,-1.000000,1.000000,0.403089,1.000000
1.000000,0.589997,-0.176179,-0.025911,0.330938
-0.756610,0.497015,-0.028060,-1.000000,0.548453
1.000000,0.737752,0.376734,0.980919,-0.331986
-0.619346,0.023845,-1.000000,0.447375,-0.575684
0.539225,0.228523,0.550875,0.891447,-0.531125
-0.861942,0.503843,-0.712957,-0.716074,-0.332642
0.129305,0.595031,-0.485894,-1.000000,0.154658
0.534407,0.613224,0.776031,-1.000000,-1.000000
0.191082,1.000000,-0.467257,0.469879,0.320551
0.373518,1.000000,-0.644759,-0.134003,0.313854
0.000455,0.525244,1.000000,1.000000,-1.000000
-0.392542,0.438745,-0.798084,-0.679133,1.000000
0.166835,-0.623889,0.958559,0.199326,-0.146244
0.584176,0.976159,-0.051612,-0.639220,0.147821
-0.806267,-0.831870,-1.000000,1.000000,0.057465
0.192634,-1.000000,0.028089,-0.487106,0.645784
0.098973,-0.704300,-0.325600,-1.000000,-0.427901
0.261794,0.112885,0.456728,1.000000,1.000000
-0.327965,0.424305,-0.855171,-1.000000,1.000000
1.000000,0.390750,0.143487,-0.497858,0.137794
-0.043990,0.225243,-0.155752,-1.000000,0.124347
-0.414007,1.000000,0.798382,-0.806288,-0.058664
-0.114253,0.017547,0.136345,0.592410,-0.101494
0.188073,1.000000,0.318982,-0.906718,-0.326693
-0.501776,1.000000,1.000000,0.938748,-0.360820
-0.431867,0.730613,0.036575,0.705392,0.540331
-0.853609,-0.616313,-0.241723,-0.302141,-0.955152
-0.680161,-0.027259,-1.000000,-0.152461,0.164657
0.196606,0.243436,0.902811,0.582551,0.276578
0.272758,0.240430,-0.712018,1.000000,0.046944
-0.486009,-0.891968,0.947139,-0.250007,0.836091
0.283306,0.213004,-0.072217,0.780849,-1.000000
0.399019,-0.871555,0.591225,0.688164,-0.657182
-0.361895,0.224233,-1.000000,1.000000,0.384492
0.685675,-0.329336,-0.561017,-0.790044,0.383159
0.232680,-1.000000,1.000000,-0.511038,1.000000
0.116506,-0.111659,0.499719,0.959042,0.032072
0.679465,0.008946,-0.667768,-1.000000,0.559046
0.403458,0.596099,0.375725,0.346655,0.527468
0.307545,0.549761,0.349067,-1.000000,-0.934179
-0.313982,0.637485,-0.740675,-0.281093,0.008232
0.982566,0.207048,0.454583,0.520352,-0.103734
-1.000000,0.954331,0.678047,0.721134,-1.000000
1.000000,0.161767,0.872403,-0.001699,0.268178
0.155205,0.727207,0.862102,-0.453269,0.405268
0.748879,0.588111,0.748082,0.252012,-0.092522
-1.000000,-0.394464,-0.907562,-0.824253,-1.000000
-1.000000,-0.380343,1.000000,-0.368192,-0.271456
-1.000000,-0.355031,1.000000,0.896069,0.926391
-0.467627,-0.115813,1.000000,0.130030,0.997300
0.099285,0.893567,-1.000000,1.000000,1.000000
0.070694,-0.609191,0.636850,-0.550255,0.808720
0.101238,-0.940605,1.000000,0.588401,0.999309
-1.000000,-0.631954,-0.744328,0.092440,-0.271482
0.547345,1.000000,0.471603,0.856568,1.000000
0.369035,0.330589,0.581993,-0.675357,-0.641724
0.512019,0.110381,0.850501,0.698082,-0.285543
#
-0.631068,-0.939288,0.236143,-0.992610,0.690613
0.924848,-0.138342,-0.259672,-0.670141,-0.824017
0.515230,-1.000000,-0.058996,0.806727,0.595522
-1.000000,0.057428,-0.159818,0.934294,-0.683753
-0.060220,-1.000000,0.662426,0.929463,0.084050
#
1.000000,-0.362090,0.461691,0.750601,0.410935
-0.226437,-1.000000,1.000000,0.056312,0.094921
-0.921471,-0.266052,-0.831638,0.558131,0.398600
-0.567677,0.132169,0.539238,-0.238561,1.000000
-0.100090,1.000000,0.953614,-0.937797,0.979834
#
-0.947619,-1.000000
0.500410,1.000000
0.610399,-0.172010
0.565261,-0.184059
-0.592198,0.494671
