#
-0.256841,-0.287151,-0.746086,-0.300942,0.354041
-0.782385,0.459140,0.075108,-0.069489,0.186320
0.129483,-0.417419,0.165267,-0.652727,0.134097
0.293044,0.151471,0.127649,0.328371,0.519141
-0.034774,-0.143403,-0.647254,-0.293670,-0.464107
0.150593,-0.186152,0.414309,0.412823,-0.572415
0.421488,-0.642134,0.789629,-0.383937,0.074589
0.284433,-0.002840,-0.669707,-0.032893,-0.181240
0.782287,-0.087888,-0.186137,1.000000,0.363221
0.114372,-0.287821,-0.057177,-0.237246,-0.400199
-0.203829,-0.078246,0.870221,-0.501994,-0.088385
0.335431,-0.081652,-0.095490,0.620121,-0.193136
-0.090446,-0.206584,-0.516080,-0.092152,-0.461059
0.022673,0.632290,1.000000,-0.527039,0.245931
-0.580113,-0.349305,0.570303,0.154366,-0.543779
-0.917642,0.087917,-0.126846,-0.823505,0.016331
-0.400624,0.313949,1.000000,0.155113,0.690463
0.474472,-0.259788,0.094028,-0.454824,0.107021
0.934449,-0.560712,-0.808055,0.352299,0.522307
0.764304,-0.156951,-0.501633,-1.000000,0.218779
0.342345,-0.065227,-0.707048,0.944218,0.129208
-1.000000,-0.672815,0.209151,0.183838,0.222901
-0.280121,0.472420,-0.273268,-0.265077,0.377267
-0.245771,-0.731817,-0.364187,-0.634439,-0.920164
0.239834,-0.808784,-0.533033,0.328467,-0.262010
-0.407740,-0.087903,-0.417088,-0.673798,0.073925
0.529439,0.509773,0.494836,-0.673270,-0.292240
0.243247,-0.320275,-0.805272,0.647885,-0.167214
-0.049883,-0.975265,-0.822958,-0.544521,-0.745675
-0.490539,-0.532881,0.554569,0.054300,0.200750
0.818979,1.000000,-0.036621,-0.192340,-0.245180
-0.745910,-0.322559,0.047504,-0.228670,0.038472
0.174540,0.037444,-0.696496,0.214606,-0.695409
0.363782,-0.328593,-0.009350,0.744824,-0.097574
1.000000,-0.393778,0.405558,-0.263037,-0.781573
0.542867,-0.163117,0.101352,0.072626,-0.888995
0.737737,0.744796,-0.537577,-0.143514,-0.010471
-0.076857,0.638162,-0.546698,0.521464,0.003643
-0.292313,-0.394027,0.400857,-0.041424,-0.148797
-0.123775,-0.409942,-0.903575,-0.132712,-0.554156
0.024826,-0.446593,0.423820,0.511298,-0.432086
-0.611571,0.383164,-0.249374,0.560470,0.255507
-0.956243,0.337934,0.289093,0.226142,0.176179
0.621425,0.463490,0.121493,-0.404318,-0.694631
0.489085,0.252474,-0.592627,0.569117,0.599105
0.190000,-0.169704,-0.740234,0.465448,0.046004
0.116997,0.023000,0.460147,-0.991803,-0.261618
0.494321,0.433364,1.000000,-0.141367,0.071738
0.208477,-0.099689,0.947483,-0.182996,-0.091496
0.152184,0.329214,1.000000,0.273191,-0.492899
-0.274879,1.000000,-0.196790,0.354067,-0.483712
-0.072021,-0.325864,-0.020360,-0.559169,0.453639
0.365282,0.576361,-0.450829,0.018006,0.740892
-0.152629,-0.411053,-0.788063,0.729220,0.496006
-0.163819,-0.500647,-0.090012,0.048573,0.719259
0.692562,-0.348529,0.104094,-0.600300,1.000000
-0.518177,-0.369336,0.249859,0.237663,-0.328804
-0.046323,-0.305399,-0.939255,-1.000000,0.324883
-0.340971,0.010171,0.126355,0.110716,0.067836
0.650226,-0.176202,0.714979,-0.221465,0.110905
-0.023530,0.208405,0.047833,-0.073725,0.349499
-0.193404,0.173385,0.117882,0.084045,0.020667
0.996383,0.467129,-0.265370,0.745027,-0.155645
-0.337313,0.156571,0.656397,0.297224,-0.585669
0.319736,-0.355630,-0.927356,0.160820,-0.090373
0.199022,-0.146316,0.194635,-0.109067,0.189713
-0.277010,0.636086,-1.000000,-0.141289,0.380824
-0.134116,-0.397514,-0.104260,1.000000,0.176415
0.819414,0.299226,0.197970,-0.480674,-0.033865
0.981713,-0.629696,0.217359,-0.208102,-0.681770
0.881231,0.187819,0.336192,-0.519077,-0.087081
0.694818,0.051654,-0.589996,-0.065921,0.116327
#
0.140621,0.170573
-0.506959,0.450598
-0.165846,-0.009218
-0.053660,0.146336
-0.354693,-0.497594
