#
0.000000,0.000000
0.000000,0.000000
-0.088984,0.000000
-0.171261,0.000000
0.102113,0.000000
0.012220,0.000000
0.043851,-0.436195
0.000000,0.000000
0.195748,0.228971
-0.254280,0.000000
-0.344346,0.000000
0.000000,0.000000
0.040439,0.000000
0.000000,-0.199871
0.154737,0.000000
0.117085,0.000000
-0.344056,0.000000
-0.173771,-0.063450
-0.098177,0.024332
-0.256990,-0.162688
0.000000,0.076875
0.000000,0.247456
0.155594,0.000000
-0.325822,0.000000
0.000000,0.147512
0.000000,-0.273958
0.000000,-0.244203
0.489537,0.000000
0.000000,0.185298
0.142238,0.000000
0.321878,0.000000
0.150604,0.000000
0.145632,0.300671
-0.138465,-0.131346
0.000000,0.041726
0.000000,0.073681
0.000000,0.262919
0.000000,-0.143222
0.000000,0.000000
0.000000,0.000000
-0.122319,0.000000
0.000000,0.312989
-0.114685,0.094594
0.000000,0.624527
0.000000,0.126054
-0.068351,0.000000
0.453383,0.000000
-0.106572,0.000000
0.413621,0.000000
0.000000,0.094311
-0.171741,-0.108761
0.187108,-0.492548
0.000000,-0.085227
-0.021590,-0.189304
-0.036439,0.000000
0.000000,0.000000
0.000000,0.246577
0.000000,-0.565563
0.000000,0.000000
0.000000,-0.011674
0.000000,-0.016313
-0.112169,0.028329
0.000000,0.119037
#
0.928359,0.247747,0.570103
-1.000000,0.167618,1.000000
