#
0.000000,0.799271,-0.339125,0.706583,-0.762837
-0.164523,0.877935,0.000000,1.000000,-0.375928
0.044595,-0.271636,-0.126579,-0.942142,-1.000000
0.720598,0.526343,-0.721650,-0.753299,0.090688
-0.209734,0.120179,-0.884618,-0.193801,-0.119173
0.000000,0.582532,0.043314,0.599383,-0.139698
0.719284,0.482264,-0.503701,0.012891,-0.074372
-0.043089,0.577054,0.293326,-0.671500,0.000000
-0.391886,1.000000,-0.768068,-0.100765,0.000062
-1.000000,1.000000,0.677528,-0.321252,0.544537
-0.053055,0.223422,0.554071,-1.000000,-0.508958
-0.265640,0.342206,-0.221671,-0.501213,0.312936
0.242533,0.000000,-0.115668,0.808152,0.736802
0.282592,1.000000,0.516697,0.051044,-1.000000
-1.000000,0.072156,0.601609,0.801244,-0.071746
0.308496,-0.879084,0.325919,0.000000,0.936490
0.112331,0.582466,0.692892,0.475093,0.394933
0.319122,0.135696,0.078808,-0.234187,0.656479
0.684262,0.466053,0.591836,-0.922616,-1.000000
0.000000,0.087445,-0.128996,0.140263,0.883675
0.174972,0.196231,-0.102378,1.000000,-1.000000
0.747588,-0.994999,-0.193581,-0.238542,-0.035916
-0.419044,0.018615,0.134968,-0.051198,-0.339566
0.292178,-0.434406,-0.510985,0.458673,0.258739
-0.496557,0.698170,0.212699,0.000000,-0.252918
-0.196521,-0.276299,0.859848,0.489912,-0.284419
-0.121528,0.253181,-0.221590,0.211695,-0.359010
0.000000,0.000000,0.838661,0.711844,0.000000
0.183300,-1.000000,0.000000,0.578582,-0.448563
-0.210437,-1.000000,-0.355199,0.597198,-0.609744
0.088519,0.650909,0.425322,-0.662730,-0.017347
-0.041138,0.113027,0.431605,-0.596848,0.507191
-0.251176,0.902509,0.664667,0.210372,-0.222785
-0.299798,0.381664,-0.563224,-0.249005,-0.136559
-0.977051,-0.181447,-0.107485,0.275547,0.299197
-0.515780,-0.214201,-0.605856,0.387304,-0.204687
-0.470694,-1.000000,-0.788041,0.333198,0.206152
-0.784181,-0.396668,0.000000,0.572399,-0.215366
-0.167062,0.739017,-0.603481,0.000000,1.000000
-0.472053,0.088130,0.162302,-0.053835,-0.673826
0.621069,-0.689112,-0.086525,0.167470,-0.032082
0.000000,-0.978762,0.531218,0.277683,0.767856
-0.309738,0.222696,-0.100562,0.195477,0.222466
-0.364740,-0.010782,-0.166948,0.000000,-0.786516
-0.061666,-0.069466,0.000000,-0.539471,-0.222186
-0.231174,1.000000,0.819874,0.862657,-0.218394
-0.068494,0.029246,-0.623873,-0.267212,1.000000
0.252138,0.305386,0.307464,0.471203,0.749565
0.923579,0.462145,-0.165777,0.284276,1.000000
-0.399765,0.412773,-0.641638,0.439476,0.432698
0.197915,-0.172064,-0.105007,-0.218913,0.000000
1.000000,0.239319,-0.466974,0.000000,-0.663978
-0.432087,-0.895927,0.156778,1.000000,-0.196759
0.100241,-0.647033,-0.993770,0.075655,0.700936
0.000000,0.314238,0.000000,0.450910,-0.189204
-0.104167,0.628588,0.323489,1.000000,-0.199811
0.000000,0.384160,-0.343299,-0.514551,0.060150
-0.475965,0.189236,-0.143673,0.071329,-0.476278
-0.411047,0.808500,-0.495334,0.294535,-0.015855
-1.000000,-0.207916,0.249824,-0.906384,-0.077712
0.590526,0.716570,0.318298,-0.287798,-0.303478
-0.287084,-0.031024,0.097975,-0.083966,0.339340
0.296885,-1.000000,1.000000,0.987893,-0.490242
-0.377052,0.285575,0.086914,-0.723594,-0.130624
0.725755,-0.958235,-0.315206,-0.927311,0.195522
-0.138954,0.000000,0.000000,-0.077912,-0.348207
0.396728,-0.727530,0.727288,1.000000,-0.565399
-0.378630,-0.222932,1.000000,0.027740,0.148728
-0.231288,0.422725,-0.889810,0.340992,0.000000
0.240749,-0.329671,0.131482,0.259012,-0.105890
0.000000,-0.842195,-0.355227,-0.785399,0.382652
0.860950,-0.947547,1.000000,0.191051,0.690890
#
-0.395623,-0.731760
0.186816,1.000000
-0.609955,-0.576748
-1.000000,0.607728
1.000000,0.136821
