Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 26
0 , 75.000000 , 75.000000 , 0
1 , 75.000000 , 75.000000 , 0
2 , 75.000000 , 75.000000 , 0
3 , 75.000000 , 75.000000 , 0
4 , 75.000000 , 73.076920 , 0
5 , 50.000000 , 50.000000 , 0
6 , 50.000000 , 50.000000 , 0
7 , 50.000000 , 50.000000 , 0
8 , 50.000000 , 50.000000 , 0
9 , 50.000000 , 50.000000 , 0
10 , 50.000000 , 50.000000 , 0
11 , 50.000000 , 50.000000 , 0
12 , 50.000000 , 50.000000 , 0
13 , 50.000000 , 50.000000 , 0
14 , 50.000000 , 50.000000 , 0
15 , 50.000000 , 50.000000 , 0
16 , 50.000000 , 50.000000 , 0
17 , 50.000000 , 50.000000 , 0
