100.000000,54.296875,32.454407,40.885422,30.208376,100.000000,64.571579,69.048706,51.479530
95.815186,34.082008,14.225263,41.406227,29.296875,52.124809,52.124809,51.875584,53.683044
100.000000,100.000000,26.893297,47.721352,50.065105,100.000000,67.865021,42.738579,42.958778
100.000000,34.570271,21.549509,41.015526,31.575569,38.204773,38.204773,26.393982,49.749546
100.000000,100.000000,72.934250,41.536453,100.000000,26.432320,26.432323,26.432323,61.941856
100.000000,100.000000,29.535839,0.000000,52.614765,20.542305,20.557625,20.557625,59.358932
100.000000,100.000000,33.268227,41.536453,54.738281,26.432320,26.432323,26.432323,53.906143
100.000000,100.000000,100.000000,41.210930,44.985874,20.534630,20.519310,20.519310,64.912048
99.976349,54.331642,18.849411,40.690102,53.692192,52.262749,52.178501,67.250595,41.302559
100.000000,100.000000,69.151077,41.536453,52.083344,26.432320,26.432323,26.432323,44.006859
100.000000,100.000000,25.079323,40.523262,3.017859,20.489098,20.489098,20.489098,0.000000
100.000000,51.338284,24.385178,40.516079,41.593174,52.297680,52.057713,40.463608,41.336784
