Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 6
0 , 100.000000 , 100.000000 , 6
1 , 100.000000 , 91.666664 , 1
2 , 100.000000 , 96.666664 , 5
3 , 90.000000 , 91.666664 , 1
4 , 90.000000 , 63.333332 , 0
5 , 100.000000 , 100.000000 , 6
6 , 60.000000 , 63.333332 , 0
7 , 100.000000 , 100.000000 , 6
8 , 100.000000 , 100.000000 , 6
9 , 50.000000 , 50.000000 , 0
10 , 100.000000 , 100.000000 , 6
11 , 90.000000 , 90.000000 , 0
12 , 100.000000 , 100.000000 , 6
13 , 100.000000 , 100.000000 , 6
14 , 50.000000 , 60.000000 , 0
15 , 50.000000 , 50.000000 , 0
16 , 90.000000 , 93.333336 , 2
17 , 100.000000 , 100.000000 , 6
18 , 100.000000 , 100.000000 , 6
19 , 39.999996 , 50.000000 , 0
20 , 70.000000 , 73.333336 , 0
21 , 80.000000 , 86.666664 , 2
22 , 100.000000 , 100.000000 , 6
23 , 100.000000 , 100.000000 , 6
24 , 60.000000 , 48.333332 , 0
25 , 100.000000 , 100.000000 , 6
26 , 100.000000 , 100.000000 , 6
27 , 100.000000 , 100.000000 , 6
28 , 100.000000 , 100.000000 , 6
29 , 20.000000 , 16.666666 , 0
30 , 100.000000 , 100.000000 , 6
31 , 100.000000 , 100.000000 , 6
32 , 100.000000 , 100.000000 , 6
33 , 100.000000 , 100.000000 , 6
34 , 10.000000 , 16.666666 , 0
35 , 50.000000 , 58.333332 , 1
36 , 60.000000 , 60.000000 , 0
37 , 100.000000 , 100.000000 , 6
38 , 100.000000 , 100.000000 , 6
39 , 100.000000 , 95.000000 , 5
40 , 100.000000 , 100.000000 , 6
41 , 70.000000 , 70.000000 , 0
42 , 100.000000 , 100.000000 , 6
43 , 100.000000 , 100.000000 , 6
44 , 100.000000 , 100.000000 , 6
45 , 100.000000 , 100.000000 , 6
46 , 100.000000 , 100.000000 , 6
47 , 100.000000 , 100.000000 , 6
48 , 100.000000 , 100.000000 , 6
49 , 90.000000 , 90.000000 , 1
50 , 100.000000 , 100.000000 , 6
51 , 90.000000 , 90.000000 , 0
52 , 100.000000 , 100.000000 , 6
53 , 100.000000 , 100.000000 , 6
54 , 20.000000 , 33.333332 , 1
55 , 100.000000 , 100.000000 , 6
56 , 100.000000 , 100.000000 , 6
57 , 60.000000 , 60.000000 , 0
58 , 100.000000 , 100.000000 , 6
59 , 100.000000 , 58.333332 , 3
60 , 100.000000 , 100.000000 , 6
61 , 100.000000 , 100.000000 , 6
62 , 50.000000 , 50.000000 , 0
63 , 100.000000 , 100.000000 , 6
64 , 39.999996 , 38.333332 , 0
65 , 90.000000 , 90.000000 , 0
66 , 90.000000 , 93.333336 , 2
67 , 20.000000 , 20.000000 , 0
68 , 100.000000 , 100.000000 , 6
69 , 20.000000 , 20.000000 , 0
70 , 80.000000 , 76.666664 , 1
71 , 80.000000 , 85.000000 , 1
72 , 20.000000 , 20.000000 , 0
73 , 100.000000 , 100.000000 , 6
74 , 30.000000 , 28.333334 , 0
75 , 50.000000 , 60.000000 , 0
76 , 30.000000 , 50.000000 , 1
77 , 20.000000 , 20.000000 , 0
78 , 100.000000 , 100.000000 , 6
79 , 80.000000 , 83.333336 , 1
80 , 20.000000 , 36.666668 , 1
81 , 90.000000 , 96.666664 , 4
82 , 60.000000 , 60.000000 , 0
83 , 100.000000 , 100.000000 , 6
84 , 90.000000 , 91.666664 , 1
85 , 70.000000 , 70.000000 , 0
86 , 90.000000 , 93.333336 , 2
87 , 100.000000 , 100.000000 , 6
88 , 100.000000 , 100.000000 , 6
89 , 100.000000 , 100.000000 , 6
90 , 10.000000 , 10.000000 , 0
91 , 100.000000 , 100.000000 , 6
92 , 100.000000 , 100.000000 , 6
93 , 100.000000 , 100.000000 , 6
94 , 39.999996 , 45.000000 , 1
95 , 20.000000 , 20.000000 , 0
96 , 100.000000 , 100.000000 , 6
97 , 90.000000 , 90.000000 , 0
98 , 100.000000 , 100.000000 , 6
99 , 70.000000 , 71.666664 , 3
