Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 25
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 49.000000 , 4.083333 , 0
6 , 79.000000 , 77.166664 , 0
7 , 56.000000 , 53.750000 , 0
8 , 51.000000 , 50.041668 , 0
9 , 42.000000 , 35.458332 , 0
10 , 37.000000 , 33.166668 , 0
11 , 48.000000 , 44.250000 , 0
12 , 47.000004 , 33.583332 , 0
13 , 45.999996 , 33.083332 , 0
14 , 48.000000 , 30.375000 , 0
15 , 49.000000 , 40.875000 , 0
16 , 49.000000 , 44.125000 , 0
17 , 44.000000 , 30.416666 , 0
18 , 45.000000 , 37.916668 , 0
19 , 84.000000 , 41.625000 , 0
20 , 85.000000 , 49.500000 , 0
21 , 83.000000 , 62.000000 , 0
22 , 80.000000 , 59.833332 , 0
23 , 63.000000 , 56.583332 , 0
24 , 44.000000 , 39.375000 , 0
25 , 48.000000 , 35.916668 , 0
26 , 68.000000 , 43.625000 , 0
27 , 73.000000 , 56.125000 , 0
28 , 87.000000 , 56.250000 , 0
29 , 53.000000 , 45.500000 , 0
30 , 69.000000 , 49.750000 , 0
31 , 72.000000 , 43.291668 , 0
32 , 71.000000 , 44.416668 , 0
33 , 68.000000 , 50.583332 , 0
34 , 68.000000 , 60.333332 , 0
35 , 68.000000 , 64.708336 , 0
36 , 50.000000 , 47.916668 , 0
37 , 60.000000 , 48.750000 , 0
38 , 66.000000 , 52.291668 , 0
39 , 65.000000 , 43.208332 , 0
40 , 56.000000 , 53.583332 , 0
41 , 56.000000 , 48.125000 , 0
42 , 68.000000 , 38.166668 , 0
43 , 77.000000 , 42.291668 , 0
44 , 66.000000 , 38.000000 , 0
45 , 82.000000 , 34.416668 , 0
46 , 81.000000 , 36.791668 , 0
47 , 83.000000 , 44.958332 , 0
48 , 83.000000 , 44.666668 , 0
49 , 80.000000 , 63.000000 , 0
50 , 75.000000 , 64.625000 , 0
51 , 55.000000 , 39.541668 , 0
52 , 65.000000 , 40.875000 , 0
53 , 76.000000 , 54.750000 , 0
54 , 62.000000 , 51.041668 , 0
55 , 50.000000 , 45.500000 , 0
56 , 55.000000 , 50.000000 , 0
57 , 50.000000 , 47.000000 , 0
58 , 47.000004 , 40.666668 , 0
59 , 59.000000 , 42.958332 , 0
60 , 71.000000 , 62.041668 , 0
61 , 55.000000 , 49.250000 , 0
62 , 78.000000 , 36.791668 , 0
63 , 73.000000 , 41.458332 , 0
64 , 82.000000 , 48.250000 , 0
65 , 82.000000 , 62.416668 , 0
66 , 69.000000 , 62.333332 , 0
67 , 48.000000 , 45.583332 , 0
68 , 49.000000 , 40.083332 , 0
69 , 56.000000 , 42.000000 , 0
70 , 72.000000 , 40.500000 , 0
71 , 64.000000 , 39.375000 , 0
72 , 62.000000 , 46.750000 , 0
73 , 67.000000 , 49.291668 , 0
74 , 54.000000 , 48.000000 , 0
75 , 50.000000 , 48.916668 , 0
76 , 55.000000 , 51.750000 , 0
77 , 53.000000 , 48.375000 , 0
78 , 47.000004 , 45.833332 , 0
79 , 55.000000 , 41.208332 , 0
80 , 50.000000 , 48.500000 , 0
81 , 50.000000 , 40.833332 , 0
82 , 60.000000 , 37.166668 , 0
83 , 61.000000 , 30.916666 , 0
84 , 56.000000 , 39.833332 , 0
85 , 73.000000 , 50.000000 , 0
86 , 73.000000 , 49.250000 , 0
87 , 64.000000 , 57.208332 , 0
88 , 45.000000 , 44.625000 , 0
89 , 55.000000 , 32.000000 , 0
90 , 64.000000 , 39.833332 , 0
91 , 68.000000 , 46.250000 , 0
92 , 78.000000 , 57.500000 , 0
