Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 77.074356 , 9.535957 , 0
2 , 83.119553 , 27.434729 , 0
3 , 88.080383 , 29.609016 , 0
4 , 87.653687 , 28.254755 , 0
5 , 94.556816 , 30.253174 , 0
6 , 92.760124 , 35.583988 , 0
7 , 97.391205 , 34.143829 , 0
8 , 95.833336 , 33.298824 , 0
9 , 88.881836 , 34.438747 , 0
10 , 92.249268 , 35.414398 , 0
11 , 94.577919 , 36.227066 , 0
12 , 91.805756 , 45.706009 , 0
13 , 93.439079 , 40.367237 , 0
14 , 89.173683 , 32.120777 , 0
15 , 85.050194 , 32.763988 , 0
16 , 71.338966 , 25.371069 , 0
17 , 60.681778 , 14.670505 , 0
18 , 59.745388 , 14.628633 , 0
19 , 61.294846 , 16.394178 , 0
20 , 57.723419 , 16.118702 , 0
21 , 60.058071 , 17.359028 , 0
