Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 25
0 , 0.000000 , 0.000000 , 0
1 , 81.000000 , 77.375000 , 0
2 , 29.000000 , 23.500000 , 0
3 , 26.000000 , 19.041666 , 0
4 , 31.000000 , 25.500000 , 0
5 , 30.000000 , 22.875000 , 0
6 , 33.000000 , 26.416666 , 0
7 , 22.000000 , 15.416667 , 0
8 , 37.000000 , 22.458334 , 0
9 , 26.000000 , 21.791666 , 0
10 , 31.000000 , 23.875000 , 0
11 , 29.000000 , 20.875000 , 0
12 , 30.000000 , 24.541666 , 0
13 , 59.000000 , 22.666666 , 0
14 , 38.000000 , 24.541666 , 0
15 , 35.000000 , 21.666666 , 0
16 , 75.000000 , 26.875000 , 0
17 , 52.000000 , 25.166666 , 0
18 , 49.000000 , 22.375000 , 0
19 , 82.000000 , 28.250000 , 0
20 , 47.000004 , 31.625000 , 0
21 , 89.000000 , 42.083332 , 0
22 , 76.000000 , 41.375000 , 0
23 , 73.000000 , 43.291668 , 0
24 , 70.000000 , 54.833332 , 0
25 , 80.000000 , 54.083332 , 0
26 , 67.000000 , 44.166668 , 0
27 , 50.000000 , 37.625000 , 0
28 , 45.000000 , 36.208332 , 0
29 , 39.000000 , 32.000000 , 0
30 , 51.000000 , 26.958334 , 0
31 , 48.000000 , 32.875000 , 0
32 , 65.000000 , 32.750000 , 0
33 , 74.000000 , 36.083332 , 0
34 , 74.000000 , 37.666668 , 0
35 , 74.000000 , 35.125000 , 0
36 , 82.000000 , 53.083332 , 0
37 , 78.000000 , 59.041668 , 0
38 , 76.000000 , 49.000000 , 0
39 , 77.000000 , 61.000000 , 0
40 , 71.000000 , 58.000000 , 0
41 , 55.000000 , 45.333332 , 0
42 , 62.000000 , 31.625000 , 0
43 , 72.000000 , 34.541668 , 0
44 , 76.000000 , 42.125000 , 0
45 , 67.000000 , 40.750000 , 0
46 , 62.000000 , 49.500000 , 0
47 , 41.000004 , 37.125000 , 0
48 , 27.000000 , 25.500000 , 0
49 , 37.000000 , 21.583334 , 0
50 , 64.000000 , 28.166666 , 0
51 , 35.000000 , 27.208334 , 0
52 , 69.000000 , 36.583332 , 0
53 , 67.000000 , 38.958332 , 0
54 , 65.000000 , 41.291668 , 0
55 , 68.000000 , 43.125000 , 0
56 , 57.000000 , 43.458332 , 0
57 , 53.000000 , 40.416668 , 0
58 , 48.000000 , 31.166666 , 0
59 , 72.000000 , 38.000000 , 0
