13.017432,2.254972,6.800420,3.997572,11.363618,10.475855,0.000000,2.254972,0.000000
24.997677,11.358460,6.800420,9.803093,11.292613,11.308805,0.000000,13.783211,0.000000
24.085855,11.310369,38.219311,3.997572,11.363618,9.090793,2.641221,11.025297,13.707248
3.997572,2.254972,6.800420,3.997572,8.614018,3.997572,7.350852,2.254972,13.725124
3.338069,0.000000,0.000000,5.788356,10.404811,0.000000,2.148438,0.000000,0.000000
3.997572,2.254972,6.800420,3.997572,8.614018,3.997572,2.148438,2.254972,3.997572
3.997572,2.254972,6.818065,3.794653,10.254107,3.965422,2.148438,8.589973,3.997572
0.000000,0.000000,0.000000,3.997572,8.614018,0.000000,0.000000,0.000000,0.000000
24.982313,2.254972,6.800420,3.568894,7.954534,9.657356,2.148438,2.254972,3.568894
0.000000,2.254972,14.752425,0.000000,5.626037,0.000000,2.148438,2.254972,0.000000
0.000000,2.254972,6.800420,0.000000,3.997572,0.000000,2.148438,2.254972,0.000000
0.000000,0.000000,0.786628,0.000000,3.997572,4.585831,0.000000,6.272577,0.000000
22.745098,2.254972,6.800420,0.000000,3.338069,0.000000,2.148438,2.254972,13.725124
3.997572,2.254972,0.000000,0.000000,3.997572,3.997572,0.000000,2.254972,3.997572
0.000000,2.254972,6.800420,0.000000,11.352965,0.000000,2.148438,2.254972,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.148438,0.000000,0.000000
0.000000,0.000000,0.000000,6.814173,0.000000,0.000000,0.000000,0.000000,0.000000
13.473413,2.254972,3.997572,6.814173,15.843448,8.985205,2.148438,22.588428,7.842673
0.000000,0.000000,6.758988,6.747162,0.000000,0.000000,1.967718,2.237216,0.000000
0.000000,0.000000,5.767986,6.747162,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,3.568894,0.000000,0.000000,0.000000
0.000000,0.000000,3.249282,5.665758,0.000000,3.997572,0.000000,2.254972,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.338069,0.000000,3.997572,0.000000,3.997572,3.338069,0.000000,2.254972,3.997572
3.338069,2.254972,6.800420,0.000000,7.954534,0.000000,2.148438,2.254972,4.723015
0.000000,0.000000,0.000000,3.338069,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,4.022769,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,2.254972,6.800420,3.997572,0.000000,0.000000,0.000000,0.000000,0.000000
19.916382,11.361324,33.765926,0.000000,15.909089,0.000000,2.237216,6.205505,39.843758
3.997572,2.254972,6.800420,0.000000,0.000000,3.997572,2.148438,2.254972,8.425157
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.564656,2.254972,0.000000,0.000000,0.000000,19.852041,0.000000,2.254972,6.269202
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.882300
0.000000,2.254972,0.000000,0.000000,8.614018,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.155572
0.000000,0.000000,0.000000,0.000000,0.000000,3.357233,0.000000,0.000000,0.000000
16.956688,2.254972,0.000000,0.000000,8.614018,0.000000,2.148438,0.000000,13.725124
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.617306,0.000000,0.000000,0.000000,3.338069,3.338069,2.648761,0.000000,5.255565
0.000000,0.000000,0.000000,3.997572,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,3.977272,9.981101,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
