99.976349,50.257046,18.849411,40.690102,52.230690,52.262749,38.135727,26.378679,42.905270
82.700920,50.146484,6.119794,41.210945,0.000000,52.055828,65.343346,57.329750,40.856049
100.000000,100.000000,25.137939,40.690102,100.000000,100.000000,61.562336,41.298752,43.038273
100.000000,100.000000,34.458927,55.273445,13.085945,38.207329,38.222649,26.404324,41.135063
100.000000,56.243397,32.323990,40.690102,52.083332,26.386341,26.409325,46.392036,57.592613
98.697922,100.000000,16.463760,40.572918,28.645790,52.040565,38.135727,26.378679,41.135063
100.000000,53.603535,30.574080,0.000000,50.325386,100.000000,61.635433,48.087620,0.000000
100.000000,100.000000,29.720053,55.273445,100.000000,48.370697,47.584560,58.186901,33.491154
100.000000,100.000000,100.000000,41.015625,13.085945,38.227486,38.194397,26.404324,72.497787
100.000000,100.000000,20.640232,40.690102,100.000000,38.181683,38.219982,26.432323,49.917030
100.000000,50.146503,25.195250,41.015526,50.325386,52.065804,61.532448,37.227043,40.776875
100.000000,100.000000,14.354922,54.752605,100.000000,46.995724,49.031105,26.427301,34.624245
