Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 1.449669 , 0.014497 , 0
5 , 3.403256 , 0.443457 , 0
6 , 5.837956 , 2.365611 , 0
7 , 8.958211 , 3.359953 , 0
8 , 7.508542 , 1.282161 , 0
9 , 6.765122 , 1.154915 , 0
10 , 23.277775 , 1.273030 , 0
11 , 25.008549 , 2.236749 , 0
12 , 19.007639 , 1.824183 , 0
13 , 22.448399 , 2.075805 , 0
14 , 20.222269 , 3.245581 , 0
15 , 5.770926 , 1.588975 , 0
16 , 6.803386 , 1.145716 , 0
17 , 9.541040 , 1.858600 , 0
18 , 2.749423 , 0.532422 , 0
19 , 4.669231 , 1.040405 , 0
20 , 5.975787 , 1.446622 , 0
21 , 5.751227 , 1.457145 , 0
22 , 3.784846 , 0.921375 , 0
23 , 4.115769 , 0.841976 , 0
24 , 4.646312 , 1.120761 , 0
25 , 6.427345 , 1.145116 , 0
26 , 7.076381 , 1.217356 , 0
27 , 8.368245 , 1.289218 , 0
