Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 2
0 , 100.000000 , 100.000000 , 2
1 , 70.000000 , 70.000000 , 0
2 , 80.000000 , 70.000000 , 0
3 , 39.999996 , 35.000000 , 0
4 , 20.000000 , 20.000000 , 0
5 , 30.000000 , 30.000000 , 0
6 , 10.000000 , 5.000000 , 0
7 , 20.000000 , 20.000000 , 0
8 , 10.000000 , 10.000000 , 0
9 , 20.000000 , 15.000000 , 0
10 , 80.000000 , 55.000000 , 0
11 , 39.999996 , 24.999998 , 0
12 , 50.000000 , 45.000000 , 0
13 , 50.000000 , 30.000000 , 0
14 , 20.000000 , 10.000000 , 0
15 , 10.000000 , 10.000000 , 0
16 , 50.000000 , 25.000000 , 0
17 , 50.000000 , 40.000000 , 0
18 , 80.000000 , 70.000000 , 0
19 , 30.000000 , 30.000000 , 0
20 , 30.000000 , 30.000000 , 0
21 , 50.000000 , 50.000000 , 0
22 , 20.000000 , 15.000000 , 0
23 , 50.000000 , 50.000000 , 0
24 , 30.000000 , 20.000000 , 0
25 , 20.000000 , 15.000000 , 0
26 , 50.000000 , 45.000000 , 0
27 , 30.000000 , 30.000000 , 0
28 , 50.000000 , 45.000000 , 0
29 , 30.000000 , 30.000000 , 0
30 , 20.000000 , 15.000000 , 0
31 , 10.000000 , 10.000000 , 0
32 , 20.000000 , 20.000000 , 0
33 , 10.000000 , 10.000000 , 0
34 , 10.000000 , 10.000000 , 0
35 , 80.000000 , 50.000000 , 0
36 , 10.000000 , 10.000000 , 0
37 , 30.000000 , 30.000000 , 0
38 , 30.000000 , 30.000000 , 0
39 , 39.999996 , 29.999998 , 0
40 , 50.000000 , 50.000000 , 0
41 , 10.000000 , 10.000000 , 0
42 , 0.000000 , 0.000000 , 0
43 , 10.000000 , 5.000000 , 0
44 , 20.000000 , 20.000000 , 0
45 , 10.000000 , 10.000000 , 0
46 , 20.000000 , 20.000000 , 0
47 , 20.000000 , 20.000000 , 0
48 , 20.000000 , 20.000000 , 0
49 , 39.999996 , 39.999996 , 0
50 , 20.000000 , 15.000000 , 0
51 , 0.000000 , 0.000000 , 0
52 , 0.000000 , 0.000000 , 0
53 , 0.000000 , 0.000000 , 0
54 , 10.000000 , 10.000000 , 0
55 , 20.000000 , 20.000000 , 0
56 , 30.000000 , 15.000000 , 0
57 , 10.000000 , 10.000000 , 0
58 , 0.000000 , 0.000000 , 0
59 , 20.000000 , 15.000000 , 0
60 , 10.000000 , 10.000000 , 0
61 , 39.999996 , 39.999996 , 0
62 , 10.000000 , 5.000000 , 0
63 , 0.000000 , 0.000000 , 0
64 , 20.000000 , 15.000000 , 0
65 , 20.000000 , 20.000000 , 0
66 , 20.000000 , 20.000000 , 0
67 , 39.999996 , 35.000000 , 0
68 , 0.000000 , 0.000000 , 0
69 , 20.000000 , 20.000000 , 0
70 , 30.000000 , 30.000000 , 0
71 , 20.000000 , 20.000000 , 0
72 , 39.999996 , 39.999996 , 0
73 , 20.000000 , 20.000000 , 0
74 , 20.000000 , 20.000000 , 0
75 , 0.000000 , 0.000000 , 0
76 , 39.999996 , 35.000000 , 0
77 , 30.000000 , 30.000000 , 0
78 , 20.000000 , 20.000000 , 0
79 , 20.000000 , 20.000000 , 0
80 , 20.000000 , 20.000000 , 0
81 , 20.000000 , 20.000000 , 0
82 , 39.999996 , 39.999996 , 0
83 , 20.000000 , 20.000000 , 0
84 , 39.999996 , 39.999996 , 0
85 , 10.000000 , 5.000000 , 0
86 , 39.999996 , 39.999996 , 0
87 , 20.000000 , 20.000000 , 0
88 , 10.000000 , 10.000000 , 0
89 , 30.000000 , 30.000000 , 0
90 , 20.000000 , 20.000000 , 0
91 , 0.000000 , 0.000000 , 0
92 , 30.000000 , 30.000000 , 0
93 , 30.000000 , 30.000000 , 0
94 , 20.000000 , 20.000000 , 0
95 , 10.000000 , 10.000000 , 0
96 , 10.000000 , 10.000000 , 0
97 , 20.000000 , 20.000000 , 0
98 , 20.000000 , 20.000000 , 0
99 , 20.000000 , 20.000000 , 0
