Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 9
0 , 0.000000 , 0.000000 , 0
1 , 81.000000 , 75.250000 , 0
2 , 47.000004 , 43.125000 , 0
3 , 39.000000 , 35.125000 , 0
4 , 31.000000 , 24.500000 , 0
5 , 32.000000 , 26.625000 , 0
6 , 36.000000 , 30.000000 , 0
7 , 39.999996 , 36.375000 , 0
8 , 37.000000 , 25.375000 , 0
9 , 44.000000 , 40.625000 , 0
10 , 48.000000 , 39.375000 , 0
11 , 39.000000 , 32.125000 , 0
12 , 39.000000 , 37.375000 , 0
13 , 34.000000 , 32.500000 , 0
