Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 10
0 , 0.000000 , 0.000000 , 0
1 , 100.000000 , 22.918509 , 1
2 , 66.829422 , 17.608349 , 0
3 , 100.000000 , 46.777340 , 3
4 , 100.000000 , 48.252480 , 3
5 , 100.000000 , 39.015533 , 2
6 , 100.000000 , 70.673538 , 4
7 , 100.000000 , 48.355179 , 3
8 , 100.000000 , 69.906837 , 6
9 , 100.000000 , 56.856384 , 2
10 , 61.392014 , 19.892094 , 0
11 , 61.392014 , 29.121754 , 0
12 , 100.000000 , 19.779379 , 1
13 , 64.854858 , 29.918888 , 0
14 , 100.000000 , 65.277618 , 4
15 , 100.000000 , 48.029446 , 1
16 , 66.080734 , 27.830692 , 0
17 , 70.735672 , 28.386936 , 0
18 , 100.000000 , 24.515259 , 1
19 , 100.000000 , 40.433342 , 3
20 , 100.000000 , 56.665520 , 4
21 , 100.000000 , 28.540516 , 2
22 , 100.000000 , 40.680199 , 2
23 , 100.000000 , 41.866058 , 2
24 , 51.513321 , 19.898441 , 0
25 , 56.648651 , 27.872135 , 0
26 , 50.000000 , 13.274429 , 0
27 , 52.864586 , 20.488810 , 0
28 , 13.036423 , 4.135686 , 0
29 , 52.021008 , 14.601575 , 0
30 , 52.021008 , 31.383921 , 0
31 , 100.000000 , 43.207104 , 1
32 , 85.636505 , 53.518238 , 0
33 , 86.903564 , 53.781029 , 0
34 , 73.752953 , 48.881931 , 0
35 , 79.880005 , 29.809994 , 0
36 , 88.552101 , 65.381912 , 0
37 , 88.487000 , 47.025959 , 0
38 , 90.857079 , 58.750328 , 0
39 , 79.911636 , 45.441311 , 0
40 , 70.086197 , 34.595097 , 0
41 , 70.086197 , 47.517693 , 0
42 , 71.273003 , 62.987926 , 0
43 , 79.880005 , 57.757977 , 0
44 , 88.596802 , 54.505272 , 0
45 , 88.596802 , 62.242016 , 0
46 , 88.596802 , 67.050690 , 0
47 , 88.596802 , 49.016853 , 0
48 , 88.596802 , 63.816364 , 0
49 , 88.596802 , 42.689568 , 0
50 , 69.978073 , 46.810081 , 0
51 , 53.466064 , 47.936226 , 0
52 , 63.650234 , 40.798042 , 0
53 , 63.852051 , 50.380379 , 0
54 , 64.269661 , 49.920010 , 0
55 , 64.269661 , 43.303631 , 0
56 , 71.441772 , 41.408176 , 0
57 , 77.354271 , 47.908825 , 0
58 , 77.604134 , 74.811836 , 0
59 , 77.604134 , 55.708397 , 0
60 , 78.776009 , 56.335747 , 0
61 , 78.776009 , 40.032650 , 0
62 , 78.776009 , 50.048424 , 0
63 , 79.231720 , 58.256294 , 0
64 , 79.833153 , 61.220940 , 0
65 , 79.833153 , 57.363579 , 0
66 , 79.833153 , 56.638336 , 0
67 , 79.833153 , 45.185768 , 0
68 , 79.833153 , 70.964676 , 0
69 , 79.833153 , 54.112541 , 0
70 , 86.524567 , 45.037121 , 0
71 , 86.524567 , 45.507751 , 0
72 , 86.524567 , 36.244637 , 0
73 , 86.524567 , 46.215733 , 0
74 , 90.610626 , 62.082298 , 0
75 , 90.610626 , 65.300667 , 0
76 , 90.950470 , 53.083965 , 0
77 , 90.950470 , 33.779076 , 0
78 , 90.950470 , 51.158115 , 0
79 , 90.950470 , 55.384468 , 0
80 , 90.950470 , 61.729301 , 0
81 , 90.950470 , 71.316750 , 0
82 , 90.950470 , 51.541283 , 0
83 , 90.950470 , 62.641052 , 0
84 , 90.950470 , 35.432034 , 0
85 , 90.950470 , 61.250511 , 0
86 , 90.950470 , 49.465477 , 0
87 , 90.950470 , 45.411682 , 0
88 , 90.950470 , 65.450302 , 0
89 , 90.950470 , 50.130177 , 0
90 , 90.950470 , 54.149620 , 0
91 , 90.950470 , 80.956474 , 0
92 , 90.950470 , 46.476311 , 0
93 , 90.950470 , 56.873089 , 0
94 , 90.950470 , 60.715099 , 0
95 , 90.950470 , 65.010521 , 0
96 , 90.950470 , 57.966888 , 0
97 , 90.950470 , 48.106140 , 0
98 , 90.950470 , 52.083416 , 0
99 , 90.950470 , 58.831230 , 0
