Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.483223 , 0.009664 , 0
5 , 51.865574 , 1.269819 , 0
6 , 49.295124 , 15.221928 , 0
7 , 53.361126 , 13.269021 , 0
8 , 54.306431 , 12.301135 , 0
9 , 52.930340 , 11.410108 , 0
10 , 43.483181 , 8.983898 , 0
11 , 33.612930 , 8.745013 , 0
12 , 44.627773 , 10.085586 , 0
13 , 48.918053 , 13.047132 , 0
14 , 45.031574 , 12.017453 , 0
15 , 35.518143 , 6.803304 , 0
16 , 38.119717 , 7.772001 , 0
17 , 32.524338 , 5.178334 , 0
