Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 26
0 , 75.000000 , 75.000000 , 0
1 , 80.000000 , 80.000000 , 0
2 , 73.000000 , 25.500000 , 0
3 , 57.000000 , 27.115385 , 0
4 , 64.000000 , 28.115385 , 0
5 , 62.000000 , 43.307693 , 0
6 , 60.000000 , 39.076923 , 0
7 , 61.000000 , 38.000000 , 0
8 , 49.000000 , 32.923077 , 0
9 , 52.000000 , 30.000000 , 0
10 , 35.000000 , 26.653847 , 0
11 , 57.000000 , 30.846153 , 0
12 , 79.000000 , 38.423077 , 0
13 , 74.000000 , 43.615383 , 0
14 , 66.000000 , 46.346153 , 0
15 , 73.000000 , 49.384617 , 0
16 , 73.000000 , 46.038460 , 0
17 , 67.000000 , 46.769230 , 0
18 , 66.000000 , 44.384617 , 0
19 , 58.000000 , 39.730770 , 0
20 , 68.000000 , 43.269230 , 0
21 , 55.000000 , 39.730770 , 0
22 , 80.000000 , 49.115383 , 0
23 , 85.000000 , 41.192307 , 0
