Gen Num , Highest Fitness, Average Fitness, Population Size: 70
0 , 0.000000 , 0.000000
1 , 0.000000 , 0.000000
2 , 63.476563 , 1.511347
3 , 63.476563 , 3.929502
4 , 206.440628 , 8.017976
5 , 228.598129 , 23.734564
6 , 307.979126 , 127.743690
