Gen Num , Highest Fitness, Average Fitness, Population Size: 70
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,0,0,
6,0,0,
7,0,0,
8,0,0,
9,0,0,
10,29.296885,0.418527,
11,287.589905,68.408005,
12,285.864349,81.525459,
13,100,57.486958,
14,224.991119,49.142273,
15,351.270142,128.849396,
16,198.603622,76.417648,
17,170.824005,55.478619,
18,340.83606,96.753319,
19,511.498047,139.42981,
20,319.519531,63.428963,
21,272.853363,91.984657,
22,362.879883,108.346092,
23,317.865051,88.039207,
24,358.019745,120.716934,
25,346.932678,115.178726,
26,299.553558,104.585297,
27,336.891449,117.452499,
28,293.390137,79.786835,
29,360.181549,106.134857,
30,299.55954,33.010376,
31,286.148834,37.22403,
32,287.871429,37.328808,
33,281.056244,46.905319,
34,362.922363,131.584641,
35,297.488159,71.44915,
36,289.517242,83.067497,
37,299.825745,83.24559,
38,291.183441,50.31863,
39,190.170258,10.879187,
40,220.622833,13.617568,
41,245.291351,12.641797,
42,226.267059,4.437744,
43,33.203125,1.422991,
44,33.203125,0.47433,
45,0,0,
46,0,0,
47,0,0,
48,0,0,
49,0,0,
50,0,0,
51,0,0,
52,0,0,
53,0,0,
54,0,0,
55,87.890625,5.106027,
56,87.890625,10.546875,
57,87.890625,25.799852,
58,87.890625,41.880581,
59,87.890625,45.3032,
60,87.890625,54.008556,
61,87.890625,47.237724,
62,87.890625,55.608257,
63,87.890625,53.683037,
64,87.890625,58.914619,
65,87.890625,59.030872,
66,87.890625,63.392857,
67,87.890625,50.962612,
68,87.890625,60.881695,
69,87.890625,65.057663,
70,87.890625,56.184895,
71,87.890625,48.316589,
72,87.890625,45.061382,
73,87.890625,44.112724,
74,87.890625,29.213169,
75,87.890625,35.811943,
76,87.890625,35.993305,
77,87.890625,38.253349,
78,87.890625,36.328125,
79,87.890625,47.042412,
80,357.294373,67.355415,
81,569.848694,115.742538,
82,290.288818,90.299622,
