Gen Num , Highest Fitness, Average Fitness, Population Size: 200
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 7.087056 , 0.035435 , 0
4 , 7.087056 , 3.082870 , 0
5 , 7.087056 , 2.976564 , 0
6 , 7.087056 , 3.189175 , 0
7 , 7.087056 , 3.047434 , 0
8 , 7.087056 , 4.996369 , 0
9 , 7.087056 , 5.102675 , 0
10 , 7.087056 , 4.642017 , 0
11 , 7.087056 , 4.535712 , 0
12 , 7.087056 , 5.705073 , 0
13 , 7.087056 , 5.386157 , 0
14 , 7.087056 , 2.267859 , 0
15 , 7.087056 , 5.067240 , 0
16 , 7.087056 , 4.464842 , 0
17 , 7.087056 , 5.811379 , 0
18 , 7.087056 , 5.846814 , 0
19 , 7.087056 , 4.181360 , 0
20 , 7.087056 , 5.421592 , 0
21 , 7.087056 , 5.350721 , 0
22 , 7.087056 , 6.378342 , 0
23 , 7.087056 , 6.130295 , 0
24 , 7.087056 , 6.874434 , 0
25 , 7.087056 , 6.023990 , 0
26 , 7.087056 , 5.634203 , 0
27 , 7.087056 , 6.909869 , 0
28 , 7.087056 , 6.767850 , 0
29 , 7.087056 , 6.165730 , 0
30 , 7.087056 , 6.626388 , 0
31 , 7.087056 , 6.945304 , 0
32 , 7.087056 , 6.555518 , 0
33 , 7.087056 , 6.484647 , 0
34 , 7.087056 , 6.520082 , 0
35 , 7.087056 , 6.803564 , 0
36 , 7.087056 , 4.712888 , 0
37 , 7.087056 , 7.051610 , 0
38 , 11.319546 , 6.298298 , 0
39 , 26.800093 , 9.028801 , 0
40 , 39.961727 , 25.890488 , 0
41 , 41.642265 , 32.259830 , 0
42 , 44.633648 , 35.553413 , 0
43 , 49.976036 , 26.410732 , 0
44 , 58.787354 , 34.239475 , 0
45 , 59.475563 , 35.563400 , 0
46 , 59.475563 , 37.869236 , 0
47 , 59.475563 , 41.401512 , 0
48 , 59.475563 , 29.578903 , 0
49 , 59.475563 , 45.374794 , 0
50 , 69.245842 , 46.188076 , 0
51 , 83.754906 , 50.147240 , 0
52 , 84.201340 , 56.369179 , 0
53 , 84.201340 , 48.783138 , 0
54 , 599.986450 , 130.415710 , 31
55 , 599.986450 , 406.032532 , 129
56 , 73.506332 , 33.347324 , 0
57 , 84.532875 , 37.899624 , 0
58 , 599.980103 , 41.825333 , 2
59 , 599.980103 , 181.211700 , 52
60 , 599.988770 , 203.688553 , 59
61 , 599.988770 , 258.233917 , 77
62 , 599.988770 , 254.513672 , 76
63 , 599.988770 , 243.930313 , 72
64 , 599.988770 , 232.908127 , 66
65 , 599.988770 , 187.368210 , 50
66 , 599.988770 , 163.522156 , 43
67 , 599.988770 , 184.929840 , 50
68 , 599.988770 , 205.117737 , 58
69 , 599.988770 , 226.593201 , 67
70 , 599.988770 , 220.280975 , 64
71 , 599.988770 , 252.747833 , 75
72 , 599.995850 , 270.594849 , 82
73 , 599.995850 , 295.325562 , 90
74 , 599.995850 , 325.580078 , 100
75 , 83.626022 , 42.193707 , 0
76 , 83.711693 , 35.381824 , 0
77 , 83.712860 , 45.806469 , 0
78 , 83.712860 , 46.981358 , 0
79 , 83.712860 , 47.946182 , 0
80 , 83.712860 , 44.581421 , 0
81 , 83.712860 , 47.915287 , 0
82 , 83.712860 , 47.611973 , 0
83 , 83.712860 , 41.135025 , 0
84 , 83.712860 , 41.350166 , 0
85 , 83.712860 , 39.451290 , 0
86 , 83.712860 , 40.057568 , 0
87 , 83.712860 , 43.555824 , 0
88 , 83.712860 , 48.994064 , 0
89 , 83.712860 , 46.034859 , 0
90 , 83.713814 , 48.333683 , 0
91 , 83.713814 , 52.941841 , 0
92 , 83.713814 , 37.720734 , 0
93 , 83.713814 , 39.815067 , 0
