Gen Num , Highest Fitness, Average Fitness, Population Size: 300
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 594.238281 , 20.346685 , 9
10 , 599.609314 , 241.203018 , 113
11 , 599.609314 , 141.743027 , 109
12 , 598.958374 , 279.018402 , 132
13 , 598.958374 , 309.424438 , 150
14 , 598.958374 , 411.852020 , 206
15 , 598.958374 , 401.190796 , 200
16 , 598.958374 , 339.499207 , 165
17 , 598.958374 , 360.889648 , 181
18 , 598.958374 , 296.762054 , 148
19 , 598.958374 , 260.936707 , 131
20 , 598.958374 , 222.571594 , 112
21 , 598.958374 , 186.397583 , 92
22 , 598.958374 , 216.598709 , 108
23 , 598.958374 , 384.234100 , 192
24 , 598.958374 , 423.028229 , 209
25 , 598.958374 , 450.514465 , 224
26 , 598.958374 , 412.833069 , 201
27 , 598.958374 , 496.718323 , 248
