Gen Num , Highest Fitness, Average Fitness, Population Size: 300
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 29.296885 , 0.097656 , 0
5 , 594.726563 , 116.882172 , 48
6 , 600.000000 , 193.301880 , 88
7 , 600.000000 , 222.689041 , 101
8 , 600.000000 , 252.002182 , 118
9 , 600.000000 , 237.692734 , 109
10 , 600.000000 , 229.492233 , 104
11 , 599.609436 , 255.504196 , 117
12 , 599.609314 , 293.886261 , 138
13 , 599.609375 , 283.294861 , 132
14 , 599.934875 , 338.968109 , 163
15 , 599.934875 , 325.617126 , 158
16 , 600.000000 , 282.381470 , 135
17 , 600.000000 , 280.206604 , 136
18 , 599.609375 , 374.305573 , 184
