Gen Num , Highest Fitness, Average Fitness, Population Size: 20
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 0.000000 , 0.000000 , 0
10 , 0.000000 , 0.000000 , 0
11 , 0.000000 , 0.000000 , 0
12 , 0.000000 , 0.000000 , 0
13 , 14.657765 , 0.732888 , 0
14 , 47.665390 , 9.712152 , 0
15 , 47.665390 , 14.115013 , 0
16 , 64.592545 , 17.344641 , 0
17 , 64.592545 , 40.982994 , 0
18 , 64.592545 , 32.759892 , 0
19 , 64.592545 , 27.695278 , 0
20 , 81.519791 , 44.832047 , 0
21 , 599.414368 , 84.070374 , 1
