Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 100.000000 , 10.000000 , 10
2 , 100.000000 , 5.000000 , 5
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 100.000000 , 10.000000 , 10
6 , 100.000000 , 36.000000 , 36
7 , 100.000000 , 45.000000 , 45
8 , 100.000000 , 30.000000 , 30
9 , 100.000000 , 20.000000 , 20
10 , 100.000000 , 35.000000 , 35
11 , 100.000000 , 45.000000 , 45
12 , 100.000000 , 46.000000 , 46
13 , 100.000000 , 25.000000 , 25
14 , 100.000000 , 40.000000 , 40
15 , 100.000000 , 26.000000 , 26
16 , 100.000000 , 32.000000 , 32
17 , 100.000000 , 55.000000 , 55
18 , 100.000000 , 32.000000 , 32
19 , 100.000000 , 92.000000 , 92
