Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 58.920509 , 8.353313 , 0
2 , 599.832825 , 94.981163 , 12
3 , 64.212242 , 18.981878 , 0
4 , 80.943352 , 25.523365 , 0
5 , 599.932312 , 28.207273 , 1
6 , 599.982361 , 137.249771 , 20
7 , 59.442448 , 18.476355 , 0
8 , 59.454666 , 11.943115 , 0
9 , 59.464573 , 18.669136 , 0
10 , 59.536278 , 16.526642 , 0
11 , 59.540676 , 18.802589 , 0
12 , 60.829300 , 16.676228 , 0
13 , 61.020237 , 15.182359 , 0
14 , 64.313118 , 23.123543 , 0
15 , 92.718338 , 21.320656 , 0
16 , 599.932434 , 44.072739 , 2
17 , 599.997864 , 105.519432 , 15
18 , 72.598289 , 22.413757 , 0
19 , 72.598289 , 29.056606 , 0
20 , 72.598289 , 14.902906 , 0
21 , 72.693184 , 13.062970 , 0
22 , 72.707542 , 24.447456 , 0
23 , 74.240952 , 25.052099 , 0
24 , 74.258568 , 30.126831 , 0
25 , 74.870308 , 27.595383 , 0
