Gen Num , Highest Fitness, Average Fitness, Population Size: 300
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 593.750000 , 8.288483 , 4
4 , 599.804504 , 127.213959 , 58
5 , 100.000000 , 31.903044 , 58
6 , 63.476563 , 24.739622 , 0
7 , 87.890625 , 24.766748 , 0
8 , 593.749939 , 54.010330 , 15
9 , 599.283813 , 287.040222 , 135
10 , 599.609314 , 354.842255 , 169
11 , 599.609314 , 413.223938 , 200
12 , 599.609314 , 458.451935 , 224
13 , 599.609314 , 412.749756 , 198
14 , 599.609375 , 383.231873 , 181
15 , 599.609375 , 506.488800 , 250
