Gen Num , Highest Fitness, Average Fitness, Population Size: 120
0 , 0.000000 , 0.000000 , 0
1 , 42.942707 , 3.621107 , 0
2 , 599.529053 , 40.242863 , 3
3 , 599.863953 , 136.116501 , 24
4 , 599.988892 , 157.103745 , 28
5 , 599.988892 , 139.763290 , 25
6 , 599.988892 , 185.282913 , 34
7 , 599.988892 , 202.947723 , 38
8 , 599.999878 , 169.564041 , 31
9 , 599.999878 , 173.593521 , 32
10 , 599.999878 , 226.823151 , 43
11 , 80.392090 , 24.809202 , 0
12 , 599.705933 , 27.756124 , 1
13 , 599.999756 , 64.025620 , 9
14 , 599.999756 , 52.494373 , 7
15 , 599.999756 , 55.294212 , 8
16 , 599.999756 , 54.513828 , 8
17 , 599.999756 , 35.493534 , 4
18 , 599.999756 , 40.196541 , 5
19 , 599.999756 , 35.797630 , 4
20 , 599.999756 , 58.577503 , 9
21 , 599.999756 , 40.984180 , 5
22 , 599.999756 , 35.641560 , 4
23 , 599.999756 , 69.237518 , 11
24 , 599.999756 , 45.394299 , 6
25 , 599.999756 , 35.681629 , 4
26 , 599.999756 , 63.047184 , 9
27 , 599.999756 , 30.804035 , 3
28 , 599.999756 , 45.887924 , 6
29 , 599.999756 , 30.099340 , 2
30 , 599.999756 , 42.159267 , 5
31 , 599.999756 , 75.897560 , 12
32 , 599.999756 , 33.040901 , 3
33 , 599.999756 , 46.995335 , 6
34 , 599.999756 , 42.200806 , 5
