Gen Num , Highest Fitness, Average Fitness, Population Size: 200
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 100.000000 , 1.000000 , 2
9 , 100.000000 , 55.000000 , 110
10 , 100.000000 , 57.500000 , 115
11 , 100.000000 , 53.000000 , 106
12 , 100.000000 , 42.500000 , 85
13 , 100.000000 , 82.500000 , 165
14 , 100.000000 , 92.500000 , 185
