Gen Num , Highest Fitness, Average Fitness, Population Size: 200
0 , 0.000000 , 0.000000 , 0
1 , 1000.000000 , 5.000000 , 1
2 , 1000.000000 , 250.000000 , 50
3 , 1000.000000 , 330.000000 , 66
4 , 1000.000000 , 335.000000 , 67
5 , 1000.000000 , 430.000000 , 86
6 , 1000.000000 , 340.000000 , 68
7 , 1000.000000 , 255.000000 , 51
8 , 1000.000000 , 255.000000 , 51
9 , 1000.000000 , 385.000000 , 77
10 , 1000.000000 , 450.000000 , 90
11 , 1000.000000 , 420.000000 , 84
12 , 1000.000000 , 390.000000 , 78
