Gen Num , Highest Fitness, Average Fitness, Population Size: 150
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 0.000000 , 0.000000 , 0
10 , 0.000000 , 0.000000 , 0
11 , 12.563799 , 0.167517 , 0
12 , 13.101871 , 7.409211 , 0
13 , 12.563799 , 8.578938 , 0
14 , 12.563799 , 7.592646 , 0
15 , 13.101871 , 8.254242 , 0
16 , 17.727812 , 7.825457 , 0
17 , 27.072630 , 10.082623 , 0
18 , 40.967648 , 23.051144 , 0
19 , 40.967648 , 33.714207 , 0
20 , 44.764343 , 33.957073 , 0
21 , 49.987144 , 37.071514 , 0
22 , 49.987144 , 35.758781 , 0
23 , 49.987144 , 38.890068 , 0
24 , 49.987144 , 37.235321 , 0
25 , 49.987144 , 37.036942 , 0
26 , 49.987144 , 37.167347 , 0
27 , 49.987144 , 37.644653 , 0
28 , 49.987144 , 36.771915 , 0
29 , 49.987144 , 39.910366 , 0
30 , 49.987144 , 40.475380 , 0
31 , 49.987144 , 37.935246 , 0
32 , 49.987144 , 42.123817 , 0
33 , 49.994728 , 39.372807 , 0
34 , 64.261833 , 47.845005 , 0
35 , 78.944862 , 58.609818 , 0
36 , 82.970032 , 70.258842 , 0
37 , 599.970215 , 98.647652 , 8
