Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 15.856213 , 2.342176 , 0
2 , 35.043774 , 8.156246 , 0
3 , 42.613541 , 10.920629 , 0
4 , 42.744759 , 11.338436 , 0
5 , 43.171967 , 7.766258 , 0
6 , 43.171967 , 8.468459 , 0
7 , 43.171967 , 6.037349 , 0
8 , 43.171967 , 7.786287 , 0
9 , 34.089577 , 8.116888 , 0
10 , 39.041451 , 8.502949 , 0
11 , 43.166916 , 7.058206 , 0
12 , 43.166916 , 7.679432 , 0
13 , 43.166916 , 7.353821 , 0
14 , 43.166916 , 6.988936 , 0
15 , 43.166916 , 6.846687 , 0
16 , 42.569561 , 7.692444 , 0
17 , 43.166916 , 8.575101 , 0
18 , 43.173454 , 10.245116 , 0
19 , 43.173454 , 7.583197 , 0
20 , 43.155697 , 8.706998 , 0
21 , 43.177841 , 8.322934 , 0
22 , 43.177841 , 9.111793 , 0
23 , 32.241756 , 8.051109 , 0
24 , 32.825848 , 10.010214 , 0
25 , 32.581985 , 10.048317 , 0
26 , 43.218842 , 10.531757 , 0
27 , 41.758129 , 11.292392 , 0
28 , 43.163391 , 11.222093 , 0
29 , 42.317673 , 12.265371 , 0
30 , 42.234180 , 9.992212 , 0
31 , 43.157475 , 11.460409 , 0
32 , 64.243370 , 11.744498 , 0
33 , 44.125034 , 12.864050 , 0
34 , 64.400795 , 11.441342 , 0
35 , 65.901749 , 12.695907 , 0
36 , 65.875748 , 12.484056 , 0
37 , 41.879063 , 11.915908 , 0
38 , 44.125034 , 15.243091 , 0
39 , 65.841255 , 14.919988 , 0
40 , 65.876762 , 14.356945 , 0
41 , 65.904160 , 12.247400 , 0
42 , 65.904160 , 13.343431 , 0
43 , 44.090546 , 12.835410 , 0
44 , 46.022942 , 16.940344 , 0
45 , 46.037418 , 11.163251 , 0
46 , 46.403603 , 11.190936 , 0
47 , 46.890984 , 11.751042 , 0
48 , 46.697559 , 13.514418 , 0
49 , 46.733074 , 10.596516 , 0
50 , 46.697559 , 15.828869 , 0
51 , 65.908386 , 10.430090 , 0
52 , 65.904007 , 15.222783 , 0
53 , 65.908813 , 15.311765 , 0
54 , 65.908386 , 11.353722 , 0
55 , 44.288712 , 12.499804 , 0
56 , 65.904007 , 16.270189 , 0
57 , 65.904007 , 16.142479 , 0
58 , 65.904007 , 12.625463 , 0
59 , 65.904007 , 13.985565 , 0
60 , 65.904007 , 14.971160 , 0
61 , 65.904007 , 13.648330 , 0
62 , 65.904007 , 16.718779 , 0
63 , 65.904007 , 12.560230 , 0
64 , 65.908310 , 17.252932 , 0
65 , 65.908310 , 17.750338 , 0
66 , 65.908310 , 11.412346 , 0
67 , 65.909042 , 12.015489 , 0
68 , 65.908508 , 14.066414 , 0
69 , 65.908508 , 14.090585 , 0
70 , 65.908768 , 13.431960 , 0
71 , 65.908768 , 16.080681 , 0
72 , 65.905548 , 13.698080 , 0
