Gen Num , Highest Fitness, Average Fitness, Population Size: 200
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 0.000000 , 0.000000 , 0
10 , 0.000000 , 0.000000 , 0
11 , 0.000000 , 0.000000 , 0
12 , 0.000000 , 0.000000 , 0
13 , 0.000000 , 0.000000 , 0
14 , 0.000000 , 0.000000 , 0
15 , 0.000000 , 0.000000 , 0
16 , 0.000000 , 0.000000 , 0
17 , 0.000000 , 0.000000 , 0
18 , 6.975848 , 0.034879 , 0
19 , 17.235401 , 8.328064 , 0
20 , 27.641062 , 9.838153 , 0
21 , 48.929516 , 22.792543 , 0
22 , 61.942577 , 31.735146 , 0
23 , 64.252846 , 34.564178 , 0
24 , 64.252846 , 31.758703 , 0
25 , 64.252846 , 36.373062 , 0
26 , 64.252846 , 39.444145 , 0
27 , 64.252846 , 36.941353 , 0
28 , 64.252846 , 34.991711 , 0
29 , 64.252846 , 35.687004 , 0
30 , 64.252846 , 39.483601 , 0
31 , 64.252846 , 36.711422 , 0
32 , 64.252846 , 41.622635 , 0
33 , 64.252846 , 40.479710 , 0
34 , 64.252846 , 43.577457 , 0
35 , 64.252846 , 39.373528 , 0
36 , 64.252846 , 38.618351 , 0
37 , 64.261642 , 41.384975 , 0
38 , 64.279137 , 43.000210 , 0
39 , 64.279137 , 45.272282 , 0
40 , 64.279137 , 39.132824 , 0
41 , 64.279137 , 40.991905 , 0
42 , 64.279137 , 48.515995 , 0
43 , 64.279137 , 48.240185 , 0
44 , 64.279137 , 47.655155 , 0
45 , 64.279137 , 41.484741 , 0
46 , 64.279137 , 43.531338 , 0
47 , 64.279137 , 48.125137 , 0
48 , 64.279137 , 50.467010 , 0
49 , 64.279137 , 47.782085 , 0
50 , 64.279137 , 52.898750 , 0
51 , 64.279137 , 53.821671 , 0
52 , 64.279137 , 52.323593 , 0
53 , 64.279137 , 49.238834 , 0
54 , 64.279137 , 46.976330 , 0
55 , 64.279137 , 52.013485 , 0
56 , 599.843384 , 68.750198 , 7
57 , 599.843384 , 256.874786 , 78
58 , 599.952820 , 214.014572 , 62
59 , 599.952820 , 243.148163 , 73
60 , 599.952820 , 266.186920 , 81
61 , 599.952820 , 258.852905 , 77
62 , 599.952820 , 222.201797 , 64
63 , 599.952820 , 198.820267 , 57
