Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 1000.000000 , 60.000000 , 6
2 , 1000.000000 , 370.000000 , 37
3 , 1000.000000 , 550.000000 , 55
4 , 1000.000000 , 500.000000 , 50
5 , 1000.000000 , 550.000000 , 55
6 , 1000.000000 , 550.000000 , 55
7 , 1000.000000 , 500.000000 , 50
8 , 1000.000000 , 450.000000 , 45
9 , 1000.000000 , 350.000000 , 35
10 , 1000.000000 , 550.000000 , 55
11 , 1000.000000 , 700.000000 , 70
12 , 1000.000000 , 300.000000 , 30
13 , 1000.000000 , 300.000000 , 30
14 , 1000.000000 , 500.000000 , 50
15 , 1000.000000 , 600.000000 , 60
16 , 1000.000000 , 550.000000 , 55
17 , 1000.000000 , 600.000000 , 60
18 , 1000.000000 , 650.000000 , 65
19 , 1000.000000 , 50.000000 , 5
20 , 0.000000 , 0.000000 , 0
21 , 0.000000 , 0.000000 , 0
22 , 0.000000 , 0.000000 , 0
23 , 0.000000 , 0.000000 , 0
24 , 1000.000000 , 350.000000 , 35
25 , 1000.000000 , 350.000000 , 35
26 , 1000.000000 , 700.000000 , 70
27 , 1000.000000 , 550.000000 , 55
28 , 1000.000000 , 450.000000 , 45
29 , 1000.000000 , 600.000000 , 60
30 , 1000.000000 , 400.000000 , 40
31 , 1000.000000 , 400.000000 , 40
32 , 1000.000000 , 550.000000 , 55
33 , 1000.000000 , 400.000000 , 40
34 , 1000.000000 , 450.000000 , 45
35 , 1000.000000 , 600.000000 , 60
36 , 1000.000000 , 600.000000 , 60
37 , 1000.000000 , 650.000000 , 65
38 , 1000.000000 , 650.000000 , 65
39 , 1000.000000 , 500.000000 , 50
