Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 0.000000 , 0.000000 , 0
10 , 0.000000 , 0.000000 , 0
11 , 0.000000 , 0.000000 , 0
12 , 0.000000 , 0.000000 , 0
13 , 1.871204 , 0.018712 , 0
14 , 2.809177 , 1.049177 , 0
15 , 3.189613 , 1.910851 , 0
16 , 3.189613 , 1.752810 , 0
17 , 3.189613 , 1.633144 , 0
18 , 3.189613 , 1.760419 , 0
19 , 3.189613 , 1.929521 , 0
20 , 3.189613 , 2.418406 , 0
21 , 3.189613 , 2.608512 , 0
22 , 4.976282 , 3.092809 , 0
23 , 9.541725 , 3.733087 , 0
24 , 9.573257 , 5.736465 , 0
25 , 9.573257 , 5.083587 , 0
26 , 13.827843 , 6.122013 , 0
27 , 15.956614 , 7.075441 , 0
28 , 15.950993 , 8.228430 , 0
29 , 18.069736 , 7.502532 , 0
30 , 18.083584 , 5.957241 , 0
31 , 18.084959 , 7.065037 , 0
32 , 18.084959 , 7.079529 , 0
33 , 18.084959 , 7.611267 , 0
34 , 18.084959 , 7.360312 , 0
35 , 18.084959 , 6.434216 , 0
36 , 18.084959 , 7.266970 , 0
37 , 18.084959 , 7.028349 , 0
38 , 18.084959 , 8.008719 , 0
39 , 18.084959 , 6.317714 , 0
40 , 18.084959 , 7.837407 , 0
41 , 18.084959 , 7.471626 , 0
42 , 18.084959 , 7.147379 , 0
43 , 18.084959 , 7.072078 , 0
44 , 18.084959 , 9.130628 , 0
45 , 18.084959 , 8.136279 , 0
46 , 18.085070 , 8.011226 , 0
47 , 27.534338 , 6.439182 , 0
48 , 28.535679 , 11.121367 , 0
49 , 28.543606 , 11.337318 , 0
50 , 39.348217 , 12.411188 , 0
51 , 70.013153 , 19.143320 , 0
52 , 70.746864 , 27.289288 , 0
53 , 70.746864 , 25.674911 , 0
54 , 69.407288 , 22.756504 , 0
55 , 69.831375 , 18.615507 , 0
56 , 70.560959 , 17.311764 , 0
57 , 70.696320 , 20.519421 , 0
58 , 62.759243 , 27.795910 , 0
59 , 71.482239 , 20.507784 , 0
60 , 71.473679 , 26.627060 , 0
61 , 71.473755 , 24.823383 , 0
62 , 79.778091 , 25.428431 , 0
63 , 81.552734 , 23.609489 , 0
64 , 81.552734 , 23.942493 , 0
65 , 81.462868 , 24.025816 , 0
66 , 79.787224 , 22.173704 , 0
67 , 79.787224 , 23.752806 , 0
68 , 81.292702 , 23.993130 , 0
69 , 71.445374 , 31.411699 , 0
70 , 79.575821 , 22.131525 , 0
71 , 80.548630 , 22.125799 , 0
72 , 81.296524 , 23.310104 , 0
73 , 81.462868 , 23.286751 , 0
74 , 599.924255 , 31.638033 , 1
