Gen Num , Highest Fitness, Average Fitness, Population Size: 200
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 17.742170 , 1.003664 , 0
10 , 12.563799 , 0.096580 , 0
11 , 27.072630 , 1.928163 , 0
12 , 35.713276 , 4.558990 , 0
13 , 21.372747 , 3.375890 , 0
14 , 26.479063 , 8.834471 , 0
15 , 43.207024 , 7.123147 , 0
16 , 599.721252 , 41.305931 , 7
17 , 599.721252 , 38.250854 , 9
18 , 55.559193 , 13.977658 , 0
19 , 78.441498 , 12.737360 , 0
20 , 599.851929 , 39.206268 , 10
21 , 599.723022 , 16.221712 , 1
22 , 599.851929 , 14.216184 , 3
23 , 76.485298 , 9.694943 , 0
24 , 62.121098 , 11.127196 , 0
25 , 92.771271 , 16.543106 , 0
26 , 71.487320 , 15.741840 , 0
27 , 92.798683 , 15.289927 , 0
28 , 599.962097 , 24.825659 , 3
29 , 599.841797 , 49.414585 , 11
30 , 599.801086 , 30.207066 , 5
31 , 90.801552 , 20.868286 , 0
32 , 599.982117 , 33.166454 , 5
33 , 599.855652 , 39.731842 , 8
34 , 85.135216 , 10.739027 , 0
35 , 599.872742 , 33.235714 , 6
36 , 599.406311 , 12.525510 , 1
37 , 64.101501 , 8.330933 , 0
38 , 599.836914 , 39.459671 , 10
39 , 64.191399 , 5.690872 , 0
40 , 71.598091 , 14.887063 , 0
41 , 35.109364 , 7.149751 , 0
42 , 599.850952 , 48.645058 , 11
43 , 599.948853 , 25.792740 , 5
44 , 599.986267 , 28.634062 , 7
45 , 599.651978 , 20.187330 , 2
46 , 599.780518 , 12.797913 , 1
47 , 599.932007 , 45.839283 , 11
48 , 599.928223 , 32.639275 , 6
49 , 599.901978 , 91.678261 , 25
50 , 599.771362 , 15.849317 , 4
51 , 599.903564 , 62.939171 , 17
52 , 599.986206 , 33.348377 , 8
53 , 599.756409 , 17.994495 , 3
54 , 599.867249 , 25.836632 , 5
55 , 599.815125 , 38.077564 , 9
56 , 69.410461 , 9.036920 , 0
