Gen Num , Highest Fitness, Average Fitness, Population Size: 20
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 1000.000000 , 100.000000 , 2
8 , 1000.000000 , 850.000000 , 17
9 , 1000.000000 , 500.000000 , 10
10 , 1000.000000 , 500.000000 , 10
11 , 1000.000000 , 750.000000 , 15
12 , 1000.000000 , 500.000000 , 10
13 , 1000.000000 , 750.000000 , 15
14 , 1000.000000 , 750.000000 , 15
15 , 1000.000000 , 250.000000 , 5
16 , 1000.000000 , 750.000000 , 15
17 , 1000.000000 , 250.000000 , 5
18 , 1000.000000 , 250.000000 , 5
19 , 1000.000000 , 1000.000000 , 20
