Gen Num , Highest Fitness, Average Fitness, Population Size: 200
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 0.000000 , 0.000000 , 0
10 , 0.000000 , 0.000000 , 0
11 , 12.563799 , 0.062819 , 0
12 , 68.505142 , 13.636392 , 0
13 , 69.838829 , 28.954807 , 0
14 , 72.204506 , 18.644047 , 0
15 , 72.204506 , 26.274614 , 0
16 , 73.704132 , 22.580761 , 0
17 , 73.704132 , 21.822485 , 0
18 , 73.704132 , 28.627327 , 0
19 , 73.704132 , 28.396231 , 0
20 , 73.704132 , 27.552160 , 0
21 , 73.704132 , 27.676540 , 0
22 , 73.704132 , 23.575920 , 0
23 , 73.704132 , 27.737099 , 0
24 , 73.704132 , 29.631304 , 0
25 , 73.704132 , 26.895798 , 0
26 , 73.704132 , 26.282934 , 0
27 , 73.704132 , 27.256838 , 0
28 , 73.704132 , 28.658998 , 0
29 , 73.704132 , 32.808048 , 0
30 , 73.704132 , 34.716827 , 0
31 , 73.704132 , 35.457447 , 0
32 , 73.704132 , 36.429718 , 0
33 , 73.704132 , 35.992767 , 0
34 , 73.704132 , 41.260380 , 0
35 , 73.704132 , 39.256950 , 0
36 , 73.704132 , 36.360683 , 0
37 , 73.704132 , 25.897982 , 0
38 , 73.704132 , 25.845091 , 0
39 , 73.704132 , 22.227921 , 0
40 , 73.704132 , 30.974594 , 0
