Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 0.000000 , 0.000000 , 0
6 , 0.000000 , 0.000000 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 0.000000 , 0.000000 , 0
10 , 0.000000 , 0.000000 , 0
11 , 0.000000 , 0.000000 , 0
12 , 0.000000 , 0.000000 , 0
13 , 0.000000 , 0.000000 , 0
14 , 0.000000 , 0.000000 , 0
15 , 0.000000 , 0.000000 , 0
16 , 0.000000 , 0.000000 , 0
17 , 0.000000 , 0.000000 , 0
18 , 0.000000 , 0.000000 , 0
19 , 0.000000 , 0.000000 , 0
20 , 0.000000 , 0.000000 , 0
21 , 0.000000 , 0.000000 , 0
22 , 0.000000 , 0.000000 , 0
23 , 0.000000 , 0.000000 , 0
24 , 0.000000 , 0.000000 , 0
25 , 0.000000 , 0.000000 , 0
26 , 0.000000 , 0.000000 , 0
27 , 0.000000 , 0.000000 , 0
28 , 0.000000 , 0.000000 , 0
29 , 0.000000 , 0.000000 , 0
30 , 0.000000 , 0.000000 , 0
31 , 12.117367 , 0.121174 , 0
32 , 18.973217 , 8.567373 , 0
33 , 19.977682 , 16.729019 , 0
34 , 19.977682 , 17.301622 , 0
35 , 19.977682 , 18.219467 , 0
36 , 19.977682 , 18.306917 , 0
37 , 22.236530 , 17.952274 , 0
38 , 26.479063 , 20.907646 , 0
39 , 26.590664 , 23.632402 , 0
40 , 26.590664 , 23.876848 , 0
41 , 26.590664 , 23.824913 , 0
42 , 26.590664 , 23.279905 , 0
43 , 26.590664 , 24.334200 , 0
44 , 26.590664 , 24.371059 , 0
45 , 26.479063 , 25.277336 , 0
46 , 26.590664 , 22.571053 , 0
47 , 26.590664 , 24.033327 , 0
48 , 26.590664 , 23.433128 , 0
49 , 26.590664 , 24.110397 , 0
50 , 26.590664 , 24.747997 , 0
51 , 26.479063 , 22.960749 , 0
52 , 26.590664 , 24.757929 , 0
53 , 26.479063 , 24.966108 , 0
54 , 26.590664 , 25.392822 , 0
55 , 26.590664 , 24.575686 , 0
56 , 26.590664 , 24.126701 , 0
57 , 26.590664 , 23.100576 , 0
58 , 26.590664 , 23.374084 , 0
59 , 26.590664 , 24.516617 , 0
60 , 26.590664 , 24.435059 , 0
61 , 26.479063 , 20.507544 , 0
62 , 26.590664 , 25.591408 , 0
63 , 26.479063 , 25.456135 , 0
64 , 26.479063 , 25.942825 , 0
65 , 26.590664 , 24.125751 , 0
66 , 26.590664 , 24.788519 , 0
67 , 26.479063 , 24.817533 , 0
68 , 26.479063 , 25.060217 , 0
69 , 26.479063 , 25.859758 , 0
70 , 26.479063 , 23.779095 , 0
71 , 26.479063 , 25.391069 , 0
72 , 26.479063 , 23.578272 , 0
73 , 26.479063 , 24.391485 , 0
74 , 26.479063 , 24.976019 , 0
75 , 26.479063 , 25.191978 , 0
76 , 26.590664 , 24.277411 , 0
77 , 35.541637 , 25.973791 , 0
78 , 35.541637 , 31.732437 , 0
79 , 35.541637 , 33.396866 , 0
80 , 35.541637 , 32.644196 , 0
81 , 35.541637 , 32.024757 , 0
82 , 35.541637 , 32.748688 , 0
83 , 35.541637 , 33.821095 , 0
84 , 35.582050 , 31.774971 , 0
