Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 26
0 , 75.000000 , 75.000000 , 0
1 , 83.000000 , 73.461540 , 0
2 , 57.000000 , 32.423077 , 0
3 , 52.000000 , 25.846153 , 0
4 , 48.000000 , 29.000000 , 0
5 , 37.000000 , 23.730770 , 0
6 , 51.000000 , 26.615385 , 0
7 , 52.000000 , 28.769230 , 0
8 , 41.000004 , 20.615385 , 0
9 , 48.000000 , 24.461538 , 0
10 , 42.000000 , 33.115383 , 0
11 , 39.999996 , 23.192308 , 0
12 , 37.000000 , 27.846153 , 0
13 , 39.000000 , 23.538462 , 0
14 , 29.000000 , 23.846153 , 0
15 , 62.000000 , 20.807692 , 0
16 , 60.000000 , 29.500000 , 0
17 , 62.000000 , 33.423077 , 0
18 , 67.000000 , 35.307693 , 0
19 , 57.000000 , 41.576923 , 0
20 , 72.000000 , 41.807693 , 0
21 , 70.000000 , 36.538460 , 0
22 , 76.000000 , 42.038460 , 0
23 , 76.000000 , 47.500000 , 0
24 , 81.000000 , 55.461540 , 0
25 , 81.000000 , 50.192307 , 0
26 , 84.000000 , 47.115383 , 0
27 , 77.000000 , 51.538460 , 0
28 , 80.000000 , 57.269230 , 0
29 , 77.000000 , 54.846153 , 0
30 , 74.000000 , 48.769230 , 0
31 , 72.000000 , 48.000000 , 0
32 , 81.000000 , 44.884617 , 0
33 , 66.000000 , 43.269230 , 0
34 , 69.000000 , 38.384617 , 0
35 , 71.000000 , 38.807693 , 0
36 , 66.000000 , 43.653847 , 0
37 , 63.000000 , 45.576923 , 0
38 , 67.000000 , 51.153847 , 0
39 , 68.000000 , 51.346153 , 0
40 , 90.000000 , 48.769230 , 0
41 , 85.000000 , 49.076923 , 0
42 , 84.000000 , 55.423077 , 0
43 , 91.000000 , 60.846153 , 0
44 , 81.000000 , 59.153847 , 0
45 , 91.000000 , 61.692307 , 0
46 , 79.000000 , 53.269230 , 0
