Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 6
0 , 100.000000 , 100.000000 , 6
1 , 100.000000 , 90.000000 , 1
2 , 90.000000 , 73.333336 , 0
3 , 100.000000 , 100.000000 , 6
4 , 100.000000 , 100.000000 , 6
5 , 90.000000 , 91.666664 , 1
6 , 100.000000 , 100.000000 , 6
7 , 100.000000 , 100.000000 , 6
8 , 100.000000 , 100.000000 , 6
9 , 100.000000 , 100.000000 , 6
10 , 100.000000 , 100.000000 , 6
11 , 100.000000 , 100.000000 , 6
12 , 30.000000 , 25.000000 , 0
13 , 100.000000 , 100.000000 , 6
14 , 100.000000 , 100.000000 , 6
15 , 100.000000 , 100.000000 , 6
16 , 100.000000 , 100.000000 , 6
17 , 100.000000 , 100.000000 , 6
18 , 80.000000 , 88.333336 , 1
19 , 100.000000 , 100.000000 , 6
20 , 100.000000 , 33.333332 , 1
21 , 100.000000 , 100.000000 , 6
22 , 100.000000 , 100.000000 , 6
23 , 100.000000 , 33.333332 , 1
24 , 100.000000 , 100.000000 , 6
25 , 100.000000 , 100.000000 , 6
26 , 100.000000 , 100.000000 , 6
27 , 100.000000 , 100.000000 , 6
28 , 100.000000 , 100.000000 , 6
29 , 100.000000 , 100.000000 , 6
30 , 20.000000 , 45.000000 , 0
31 , 100.000000 , 100.000000 , 6
32 , 100.000000 , 100.000000 , 6
33 , 100.000000 , 100.000000 , 6
34 , 100.000000 , 100.000000 , 6
35 , 39.999996 , 39.999996 , 0
36 , 100.000000 , 100.000000 , 6
37 , 100.000000 , 100.000000 , 6
38 , 100.000000 , 33.333332 , 1
39 , 100.000000 , 100.000000 , 6
40 , 100.000000 , 100.000000 , 6
41 , 100.000000 , 100.000000 , 6
42 , 100.000000 , 100.000000 , 6
43 , 100.000000 , 100.000000 , 6
44 , 100.000000 , 100.000000 , 6
45 , 100.000000 , 100.000000 , 6
46 , 100.000000 , 100.000000 , 6
47 , 20.000000 , 20.000000 , 0
48 , 10.000000 , 10.000000 , 0
49 , 100.000000 , 100.000000 , 6
50 , 90.000000 , 91.666664 , 1
51 , 100.000000 , 100.000000 , 6
52 , 100.000000 , 100.000000 , 6
53 , 60.000000 , 60.000000 , 0
54 , 90.000000 , 91.666664 , 1
55 , 100.000000 , 100.000000 , 6
56 , 100.000000 , 100.000000 , 6
57 , 100.000000 , 100.000000 , 6
58 , 100.000000 , 100.000000 , 6
59 , 30.000000 , 30.000000 , 0
60 , 100.000000 , 100.000000 , 6
61 , 100.000000 , 100.000000 , 6
62 , 100.000000 , 100.000000 , 6
63 , 100.000000 , 100.000000 , 6
64 , 100.000000 , 100.000000 , 6
65 , 10.000000 , 10.000000 , 0
66 , 100.000000 , 100.000000 , 6
67 , 100.000000 , 100.000000 , 6
68 , 80.000000 , 83.333336 , 1
69 , 100.000000 , 100.000000 , 6
70 , 100.000000 , 100.000000 , 6
71 , 100.000000 , 100.000000 , 6
72 , 90.000000 , 90.000000 , 0
73 , 100.000000 , 100.000000 , 6
74 , 100.000000 , 33.333332 , 1
75 , 100.000000 , 100.000000 , 6
76 , 100.000000 , 100.000000 , 6
77 , 80.000000 , 80.000000 , 0
78 , 30.000000 , 30.000000 , 0
79 , 100.000000 , 100.000000 , 6
80 , 100.000000 , 100.000000 , 6
81 , 100.000000 , 100.000000 , 6
82 , 100.000000 , 100.000000 , 6
83 , 100.000000 , 100.000000 , 6
84 , 80.000000 , 80.000000 , 0
85 , 100.000000 , 100.000000 , 6
86 , 100.000000 , 100.000000 , 6
87 , 100.000000 , 100.000000 , 6
88 , 100.000000 , 100.000000 , 6
89 , 80.000000 , 80.000000 , 0
90 , 90.000000 , 90.000000 , 0
91 , 100.000000 , 100.000000 , 6
92 , 100.000000 , 100.000000 , 6
93 , 100.000000 , 100.000000 , 6
94 , 100.000000 , 100.000000 , 6
95 , 50.000000 , 50.000000 , 0
96 , 100.000000 , 100.000000 , 6
97 , 100.000000 , 100.000000 , 6
98 , 100.000000 , 33.333332 , 1
99 , 100.000000 , 100.000000 , 6
