Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 88.633636 , 15.294036 , 0
2 , 71.203644 , 39.293350 , 0
3 , 67.217491 , 30.904902 , 0
4 , 63.578304 , 23.253052 , 0
5 , 68.741859 , 23.615572 , 0
6 , 48.787453 , 16.005363 , 0
7 , 45.426655 , 11.415912 , 0
8 , 38.456486 , 12.234929 , 0
9 , 32.605865 , 13.589136 , 0
10 , 25.009373 , 12.422161 , 0
11 , 23.400816 , 9.857029 , 0
12 , 23.795616 , 10.109320 , 0
13 , 12.666804 , 5.845574 , 0
14 , 14.813772 , 5.249484 , 0
15 , 14.426385 , 4.211673 , 0
16 , 28.997496 , 4.927012 , 0
17 , 25.528019 , 6.288874 , 0
18 , 27.299360 , 6.114070 , 0
19 , 24.832451 , 6.672462 , 0
20 , 25.736755 , 7.587782 , 0
21 , 21.019468 , 7.068665 , 0
22 , 27.461412 , 6.119250 , 0
23 , 25.594786 , 7.088068 , 0
24 , 20.301451 , 6.338312 , 0
25 , 13.534513 , 4.965581 , 0
26 , 11.078950 , 3.102090 , 0
27 , 7.780963 , 3.126663 , 0
28 , 10.630364 , 2.657495 , 0
29 , 8.554552 , 2.628724 , 0
30 , 10.252543 , 2.108891 , 0
31 , 10.113665 , 2.728099 , 0
32 , 19.003496 , 2.315919 , 0
33 , 6.057635 , 2.853484 , 0
34 , 5.227455 , 1.881731 , 0
35 , 5.032687 , 1.695820 , 0
36 , 5.674406 , 1.666998 , 0
37 , 2.946415 , 0.978807 , 0
38 , 4.409153 , 1.160619 , 0
39 , 3.564745 , 0.978855 , 0
40 , 3.300290 , 1.193784 , 0
41 , 3.129560 , 1.162770 , 0
42 , 3.452881 , 1.169580 , 0
