Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 10
0 , 0.000000 , 0.000000 , 0
1 , 92.000000 , 78.800003 , 0
2 , 72.000000 , 39.200001 , 0
3 , 60.000000 , 30.799999 , 0
4 , 88.000000 , 41.200001 , 0
5 , 56.000000 , 34.000000 , 0
6 , 48.000000 , 31.200001 , 0
7 , 64.000000 , 32.400002 , 0
8 , 76.000000 , 48.400002 , 0
9 , 76.000000 , 42.400002 , 0
10 , 84.000000 , 51.200001 , 0
11 , 64.000000 , 48.799999 , 0
12 , 76.000000 , 48.000000 , 0
13 , 92.000000 , 66.400002 , 0
14 , 84.000000 , 38.799999 , 0
15 , 80.000000 , 48.400002 , 0
16 , 88.000000 , 57.599998 , 0
17 , 72.000000 , 45.599998 , 0
18 , 76.000000 , 44.000000 , 0
19 , 72.000000 , 48.400002 , 0
20 , 84.000000 , 54.799999 , 0
21 , 84.000000 , 36.799999 , 0
22 , 80.000000 , 51.599998 , 0
23 , 64.000000 , 43.200001 , 0
24 , 88.000000 , 49.599998 , 0
25 , 88.000000 , 48.799999 , 0
26 , 84.000000 , 57.599998 , 0
27 , 76.000000 , 60.799999 , 0
28 , 72.000000 , 52.799999 , 0
29 , 72.000000 , 36.400002 , 0
30 , 80.000000 , 57.599998 , 0
31 , 76.000000 , 72.000000 , 0
32 , 88.000000 , 70.800003 , 0
33 , 76.000000 , 50.000000 , 0
34 , 72.000000 , 64.800003 , 0
35 , 60.000000 , 35.200001 , 0
36 , 52.000000 , 30.000000 , 0
37 , 92.000000 , 50.000000 , 0
38 , 80.000000 , 62.799999 , 0
39 , 92.000000 , 51.599998 , 0
40 , 84.000000 , 57.200001 , 0
41 , 92.000000 , 76.400002 , 0
42 , 88.000000 , 64.800003 , 0
43 , 96.000000 , 62.799999 , 0
44 , 92.000000 , 73.199997 , 0
