Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 25
0 , 0.000000 , 0.000000 , 0
1 , 71.592415 , 14.628785 , 0
2 , 49.107418 , 24.297216 , 0
3 , 56.001202 , 26.775354 , 0
4 , 61.402374 , 24.379362 , 0
5 , 66.581482 , 29.291718 , 0
6 , 60.618328 , 33.418118 , 0
7 , 64.368584 , 39.348766 , 0
8 , 21.465973 , 12.336703 , 0
9 , 40.259575 , 20.286575 , 0
10 , 28.808060 , 14.778210 , 0
11 , 25.719061 , 11.636318 , 0
12 , 19.012434 , 7.431522 , 0
13 , 15.728971 , 8.764191 , 0
14 , 32.066872 , 16.663633 , 0
15 , 13.431917 , 6.414927 , 0
16 , 11.955474 , 4.270059 , 0
17 , 15.224637 , 7.384855 , 0
18 , 20.999363 , 10.747661 , 0
19 , 23.574400 , 6.807392 , 0
20 , 14.541728 , 5.621545 , 0
21 , 16.567438 , 7.271212 , 0
22 , 6.439416 , 3.030540 , 0
23 , 8.995420 , 4.912552 , 0
24 , 10.893598 , 5.702948 , 0
25 , 14.306984 , 7.245824 , 0
26 , 10.384352 , 2.576587 , 0
27 , 2.143512 , 1.096321 , 0
28 , 4.649876 , 1.729123 , 0
29 , 5.014755 , 3.023489 , 0
30 , 4.440922 , 1.717573 , 0
31 , 2.435106 , 0.621268 , 0
32 , 1.488741 , 0.641032 , 0
33 , 2.165914 , 1.374334 , 0
34 , 2.407456 , 0.973559 , 0
35 , 4.114808 , 1.953054 , 0
36 , 3.544667 , 2.068036 , 0
37 , 2.050182 , 1.320396 , 0
38 , 3.177312 , 1.090489 , 0
39 , 1.865103 , 0.848833 , 0
40 , 2.926733 , 1.321461 , 0
41 , 1.378338 , 0.733772 , 0
42 , 1.584172 , 0.639907 , 0
43 , 2.131932 , 1.159074 , 0
44 , 1.196874 , 0.612277 , 0
