32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,20.401306
32.756702,0.000000,3.997572,6.747162,15.909089,29.545454,0.000000,0.000000,18.250305
29.527723,0.000000,6.800420,11.339962,15.897256,10.723306,2.148438,0.000000,13.334516
42.524864,0.000000,0.000000,4.616481,15.897256,29.515875,2.148438,0.000000,6.125712
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
16.855543,0.000000,3.997572,4.616481,10.714442,19.804667,2.148438,0.000000,14.709048
29.521788,0.000000,6.800420,11.292613,15.897256,29.523817,2.148438,0.000000,19.827217
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
29.527723,0.000000,6.800420,24.946733,15.897256,42.411991,2.148438,0.000000,14.204545
29.539009,0.000000,0.000000,0.000000,15.908538,29.474438,2.148438,0.000000,13.243018
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,3.568894,15.897256,29.515875,2.148438,0.000000,20.401306
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,3.997572,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.474438,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,17.219152
29.527723,0.000000,6.800420,4.616481,15.897256,42.473949,2.148438,0.000000,13.334516
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,2.237216,6.800420,4.616481,15.897256,29.515875,2.148438,2.254972,20.401306
32.756702,2.254972,6.800420,4.616481,15.903192,29.515875,2.148438,0.000000,15.074576
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
29.533636,0.000000,6.800420,4.616481,15.838073,22.176870,2.148438,0.000000,19.272867
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,13.334516
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
29.527723,0.000000,6.800420,4.616481,15.897256,29.474438,2.148438,0.000000,13.334516
32.756702,0.000000,6.800420,4.616481,15.897256,29.515875,2.148438,0.000000,18.250305
