Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 60.195435 , 8.703773 , 0
2 , 83.530220 , 29.281052 , 0
3 , 84.791115 , 21.284590 , 0
4 , 64.678467 , 19.537714 , 0
5 , 81.777390 , 19.799280 , 0
6 , 47.175053 , 16.380526 , 0
7 , 38.118088 , 13.075217 , 0
8 , 29.476286 , 12.740370 , 0
9 , 51.319855 , 11.337208 , 0
10 , 48.173199 , 10.274345 , 0
11 , 41.847263 , 11.752110 , 0
12 , 42.336563 , 14.556360 , 0
13 , 61.660862 , 12.893913 , 0
14 , 55.597507 , 13.211404 , 0
15 , 70.660744 , 14.558267 , 0
16 , 53.031094 , 14.817405 , 0
17 , 45.403225 , 13.822894 , 0
18 , 47.066029 , 17.215273 , 0
19 , 44.023621 , 14.004250 , 0
20 , 45.138294 , 14.691453 , 0
21 , 49.867573 , 12.189167 , 0
22 , 43.950455 , 11.412066 , 0
23 , 31.998919 , 9.422707 , 0
24 , 32.804955 , 9.785888 , 0
25 , 32.114788 , 11.100195 , 0
26 , 32.827053 , 9.881122 , 0
27 , 34.126110 , 11.508892 , 0
28 , 35.686348 , 7.203640 , 0
29 , 65.267601 , 9.536132 , 0
30 , 60.969646 , 9.230544 , 0
31 , 20.194803 , 7.590643 , 0
32 , 16.595142 , 6.434003 , 0
33 , 14.230750 , 5.209850 , 0
34 , 11.527032 , 5.140964 , 0
35 , 13.395638 , 5.674924 , 0
36 , 12.015592 , 5.595843 , 0
37 , 12.849376 , 4.883273 , 0
