Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 10
0 , 0.000000 , 0.000000 , 0
1 , 16.920809 , 1.692081 , 0
2 , 1.703559 , 0.184462 , 0
3 , 4.258898 , 0.425890 , 0
4 , 12.499888 , 5.545932 , 0
5 , 0.000000 , 0.000000 , 0
6 , 25.313948 , 7.549520 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.000000 , 0.000000 , 0
9 , 41.404327 , 13.853477 , 0
10 , 0.000000 , 0.000000 , 0
11 , 32.319546 , 3.231955 , 0
12 , 0.000000 , 0.000000 , 0
13 , 0.000000 , 0.000000 , 0
14 , 33.058929 , 9.821879 , 0
15 , 14.657765 , 6.587306 , 0
16 , 26.752150 , 2.675215 , 0
17 , 0.000000 , 0.000000 , 0
18 , 0.000000 , 0.000000 , 0
19 , 26.653479 , 11.827330 , 0
20 , 28.746031 , 5.441686 , 0
21 , 19.292528 , 3.646003 , 0
22 , 0.000000 , 0.000000 , 0
23 , 0.000000 , 0.000000 , 0
24 , 39.766430 , 16.117083 , 0
25 , 0.000000 , 0.000000 , 0
26 , 0.000000 , 0.000000 , 0
27 , 0.000000 , 0.000000 , 0
28 , 0.000000 , 0.000000 , 0
29 , 24.999998 , 19.641415 , 0
30 , 0.000000 , 0.000000 , 0
31 , 0.000000 , 0.000000 , 0
32 , 0.000000 , 0.000000 , 0
33 , 0.000000 , 0.000000 , 0
34 , 38.310749 , 22.934299 , 0
35 , 7.505552 , 3.703452 , 0
36 , 14.563606 , 4.533618 , 0
37 , 0.000000 , 0.000000 , 0
38 , 0.000000 , 0.000000 , 0
39 , 4.166666 , 1.225814 , 0
40 , 0.000000 , 0.000000 , 0
41 , 23.990519 , 4.443323 , 0
42 , 0.000000 , 0.000000 , 0
43 , 0.000000 , 0.000000 , 0
44 , 0.000000 , 0.000000 , 0
45 , 0.000000 , 0.000000 , 0
46 , 0.000000 , 0.000000 , 0
47 , 0.000000 , 0.000000 , 0
48 , 0.000000 , 0.000000 , 0
49 , 15.746563 , 1.965279 , 0
50 , 0.000000 , 0.000000 , 0
51 , 10.221356 , 1.022136 , 0
52 , 0.000000 , 0.000000 , 0
53 , 0.000000 , 0.000000 , 0
54 , 20.833326 , 16.544933 , 0
55 , 0.000000 , 0.000000 , 0
56 , 0.000000 , 0.000000 , 0
57 , 10.221356 , 4.088542 , 0
58 , 0.000000 , 0.000000 , 0
59 , 12.499997 , 10.168303 , 0
60 , 0.000000 , 0.000000 , 0
61 , 0.000000 , 0.000000 , 0
62 , 10.221356 , 5.110678 , 0
63 , 0.000000 , 0.000000 , 0
64 , 24.999992 , 13.427500 , 0
65 , 14.657765 , 1.465777 , 0
66 , 14.855641 , 1.485564 , 0
67 , 10.221356 , 8.177085 , 0
68 , 0.000000 , 0.000000 , 0
69 , 24.996870 , 19.926182 , 0
70 , 19.043539 , 3.763768 , 0
71 , 33.440186 , 5.060769 , 0
72 , 10.221356 , 8.177085 , 0
73 , 0.000000 , 0.000000 , 0
74 , 41.607609 , 24.966702 , 0
75 , 18.132551 , 8.000612 , 0
76 , 33.440186 , 17.907566 , 0
77 , 10.221356 , 8.177085 , 0
78 , 0.000000 , 0.000000 , 0
79 , 19.531145 , 3.906229 , 0
80 , 18.132551 , 13.328695 , 0
81 , 5.859375 , 0.585938 , 0
82 , 10.221356 , 4.088542 , 0
83 , 0.000000 , 0.000000 , 0
84 , 20.833330 , 2.083333 , 0
85 , 14.657765 , 4.358951 , 0
86 , 11.718750 , 1.171875 , 0
87 , 0.000000 , 0.000000 , 0
88 , 0.000000 , 0.000000 , 0
89 , 0.000000 , 0.000000 , 0
90 , 14.657765 , 13.191989 , 0
91 , 0.000000 , 0.000000 , 0
92 , 0.000000 , 0.000000 , 0
93 , 0.000000 , 0.000000 , 0
94 , 0.918194 , 0.596785 , 0
95 , 14.657765 , 11.726213 , 0
96 , 0.000000 , 0.000000 , 0
97 , 5.696616 , 0.569662 , 0
98 , 0.000000 , 0.000000 , 0
99 , 8.220959 , 2.725816 , 0
