Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 25
0 , 0.000000 , 0.000000 , 0
1 , 76.000000 , 71.875000 , 0
2 , 39.000000 , 28.166666 , 0
3 , 28.000000 , 19.458334 , 0
4 , 77.000000 , 18.250000 , 0
5 , 45.999996 , 31.166666 , 0
6 , 53.000000 , 27.041666 , 0
7 , 66.000000 , 38.625000 , 0
8 , 58.000000 , 33.083332 , 0
9 , 63.000000 , 38.041668 , 0
10 , 55.000000 , 38.166668 , 0
11 , 50.000000 , 30.125000 , 0
12 , 44.000000 , 30.208334 , 0
13 , 47.000004 , 31.291666 , 0
14 , 52.000000 , 36.083332 , 0
15 , 43.000000 , 31.166666 , 0
16 , 43.000000 , 28.666666 , 0
17 , 61.000000 , 36.833332 , 0
18 , 56.000000 , 32.333332 , 0
19 , 66.000000 , 34.958332 , 0
20 , 74.000000 , 39.625000 , 0
21 , 64.000000 , 43.625000 , 0
22 , 76.000000 , 47.250000 , 0
23 , 82.000000 , 43.666668 , 0
24 , 86.000000 , 40.833332 , 0
25 , 87.000000 , 49.000000 , 0
26 , 87.000000 , 58.750000 , 0
27 , 83.000000 , 51.125000 , 0
28 , 85.000000 , 54.541668 , 0
29 , 89.000000 , 47.458332 , 0
30 , 84.000000 , 53.458332 , 0
31 , 87.000000 , 56.833332 , 0
32 , 87.000000 , 71.625000 , 0
33 , 77.000000 , 66.666664 , 0
34 , 67.000000 , 62.458332 , 0
35 , 73.000000 , 61.666668 , 0
