Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.610740 , 0.006107 , 0
5 , 12.492652 , 1.987134 , 0
6 , 24.985298 , 8.546213 , 0
7 , 31.093538 , 6.444828 , 0
8 , 24.985298 , 9.250873 , 0
9 , 24.985298 , 7.751127 , 0
10 , 24.985298 , 6.171668 , 0
11 , 24.985298 , 7.161241 , 0
12 , 23.944244 , 6.913062 , 0
13 , 24.464769 , 7.651276 , 0
14 , 30.417593 , 7.865885 , 0
15 , 38.965858 , 7.541473 , 0
16 , 40.701969 , 6.636992 , 0
17 , 23.944242 , 7.489089 , 0
18 , 22.903189 , 6.334839 , 0
19 , 22.556173 , 5.960627 , 0
20 , 21.688627 , 6.086490 , 0
21 , 20.300554 , 7.272608 , 0
22 , 21.862135 , 6.038358 , 0
23 , 22.903189 , 7.274953 , 0
24 , 12.550145 , 6.761621 , 0
25 , 11.767052 , 5.253382 , 0
26 , 15.844716 , 6.012916 , 0
27 , 15.398656 , 6.372039 , 0
28 , 12.631221 , 4.486622 , 0
29 , 12.959552 , 3.952286 , 0
30 , 12.771594 , 4.114383 , 0
31 , 11.130849 , 4.447432 , 0
32 , 12.214733 , 4.671249 , 0
33 , 17.070545 , 5.232665 , 0
34 , 14.134078 , 4.334113 , 0
35 , 18.824488 , 4.643411 , 0
36 , 18.872143 , 5.300518 , 0
37 , 17.935175 , 5.793998 , 0
38 , 12.640143 , 4.156555 , 0
39 , 9.233802 , 3.840448 , 0
40 , 8.527261 , 3.315226 , 0
41 , 9.121303 , 3.805141 , 0
42 , 9.535318 , 3.905649 , 0
43 , 9.205210 , 3.297455 , 0
44 , 9.606749 , 3.394629 , 0
45 , 8.874660 , 3.258627 , 0
46 , 7.658088 , 2.915874 , 0
47 , 7.024443 , 2.714241 , 0
48 , 6.190407 , 2.691821 , 0
49 , 5.954163 , 3.001413 , 0
50 , 6.031349 , 2.813275 , 0
51 , 6.512497 , 2.307033 , 0
52 , 6.676716 , 2.153420 , 0
53 , 6.687445 , 2.289910 , 0
54 , 4.850161 , 2.301616 , 0
55 , 4.734876 , 1.976034 , 0
56 , 5.242767 , 2.181519 , 0
57 , 5.064745 , 1.925399 , 0
58 , 4.751407 , 1.820250 , 0
59 , 4.704801 , 2.025986 , 0
60 , 4.576857 , 2.145840 , 0
61 , 4.184960 , 1.867376 , 0
62 , 4.142484 , 2.038499 , 0
63 , 4.217862 , 2.199141 , 0
64 , 4.338672 , 2.193774 , 0
65 , 4.327971 , 2.133251 , 0
66 , 4.398070 , 2.304633 , 0
67 , 4.740068 , 2.666038 , 0
68 , 4.782444 , 2.657613 , 0
69 , 4.301833 , 2.587316 , 0
70 , 4.187799 , 2.190267 , 0
71 , 4.387421 , 2.057873 , 0
72 , 4.091074 , 2.082984 , 0
73 , 4.346603 , 2.366578 , 0
74 , 3.873381 , 2.012715 , 0
75 , 4.044507 , 2.273211 , 0
76 , 4.056297 , 2.004241 , 0
77 , 4.383014 , 2.222293 , 0
78 , 4.091068 , 1.804296 , 0
79 , 4.200982 , 2.063537 , 0
80 , 3.854625 , 1.719773 , 0
81 , 3.794129 , 1.432419 , 0
82 , 3.911850 , 2.098478 , 0
83 , 3.611914 , 1.739585 , 0
84 , 3.116413 , 1.690401 , 0
85 , 3.271632 , 1.617333 , 0
86 , 3.476141 , 1.730531 , 0
87 , 3.385580 , 1.679011 , 0
88 , 3.230929 , 1.591022 , 0
89 , 4.105695 , 1.068730 , 0
90 , 2.883233 , 1.165629 , 0
91 , 2.771429 , 1.008029 , 0
92 , 2.791586 , 1.117038 , 0
93 , 2.779440 , 0.969959 , 0
94 , 2.693176 , 1.147581 , 0
95 , 2.689195 , 1.078376 , 0
96 , 1.773647 , 0.829304 , 0
97 , 2.069561 , 0.971105 , 0
98 , 2.489719 , 1.040751 , 0
99 , 2.366937 , 0.975236 , 0
