Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 54.404068 , 10.670274 , 0
2 , 69.346985 , 36.447639 , 0
3 , 87.031166 , 36.138943 , 0
4 , 78.794342 , 40.009785 , 0
5 , 68.269829 , 34.937473 , 0
6 , 62.973423 , 31.707973 , 0
7 , 55.293980 , 24.859617 , 0
8 , 57.082642 , 25.233854 , 0
9 , 53.660427 , 24.997959 , 0
10 , 43.469700 , 18.557974 , 0
11 , 44.212002 , 17.678448 , 0
12 , 46.321873 , 18.286667 , 0
13 , 36.955509 , 15.106525 , 0
14 , 40.322262 , 10.143657 , 0
15 , 38.073357 , 9.907515 , 0
16 , 30.089182 , 8.054644 , 0
17 , 17.023256 , 6.909167 , 0
18 , 17.321760 , 7.591032 , 0
19 , 17.391056 , 5.685102 , 0
20 , 14.100671 , 4.659522 , 0
21 , 11.600258 , 4.679896 , 0
22 , 18.243711 , 5.108851 , 0
23 , 12.491281 , 4.868908 , 0
24 , 22.535727 , 5.199934 , 0
25 , 16.080564 , 5.758879 , 0
26 , 11.984950 , 5.459087 , 0
27 , 19.825676 , 6.086324 , 0
28 , 21.630585 , 6.337968 , 0
29 , 18.663853 , 6.174811 , 0
30 , 16.714716 , 4.166981 , 0
