Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 25
0 , 50.000000 , 50.000000 , 0
1 , 79.000000 , 72.916664 , 0
2 , 27.000000 , 23.875000 , 0
3 , 55.000000 , 27.500000 , 0
4 , 59.000000 , 17.791666 , 0
5 , 49.000000 , 21.833334 , 0
6 , 45.999996 , 23.083334 , 0
7 , 41.000004 , 28.750000 , 0
8 , 43.000000 , 29.625000 , 0
9 , 66.000000 , 29.833334 , 0
10 , 59.000000 , 34.791668 , 0
11 , 61.000000 , 31.875000 , 0
12 , 59.000000 , 33.541668 , 0
13 , 68.000000 , 29.208334 , 0
14 , 50.000000 , 31.625000 , 0
15 , 41.000004 , 27.916666 , 0
16 , 44.000000 , 30.791666 , 0
17 , 49.000000 , 34.041668 , 0
18 , 45.000000 , 30.375000 , 0
19 , 50.000000 , 37.250000 , 0
20 , 64.000000 , 42.166668 , 0
21 , 43.000000 , 34.541668 , 0
22 , 51.000000 , 34.333332 , 0
23 , 65.000000 , 36.708332 , 0
24 , 44.000000 , 35.541668 , 0
25 , 47.000004 , 34.458332 , 0
26 , 49.000000 , 38.708332 , 0
27 , 44.000000 , 33.833332 , 0
28 , 74.000000 , 40.708332 , 0
29 , 82.000000 , 40.958332 , 0
30 , 79.000000 , 47.708332 , 0
