Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 92.589371 , 16.127880 , 0
2 , 88.725136 , 51.797707 , 0
3 , 90.683914 , 51.548096 , 0
4 , 87.343376 , 50.164532 , 0
5 , 68.927658 , 36.316093 , 0
6 , 65.046516 , 29.606804 , 0
7 , 66.937546 , 32.427357 , 0
8 , 61.925697 , 27.075068 , 0
9 , 67.557747 , 21.614161 , 0
10 , 64.379776 , 14.466903 , 0
11 , 57.311481 , 15.076399 , 0
12 , 51.624382 , 18.345068 , 0
13 , 53.372555 , 14.487210 , 0
14 , 48.693111 , 12.944716 , 0
15 , 44.093430 , 14.889712 , 0
16 , 46.869286 , 16.519556 , 0
17 , 47.516434 , 17.459982 , 0
18 , 29.246265 , 13.699527 , 0
19 , 25.409628 , 9.697397 , 0
20 , 34.614639 , 6.080249 , 0
21 , 33.555855 , 8.888612 , 0
22 , 34.806992 , 10.248136 , 0
23 , 33.825394 , 8.798691 , 0
24 , 34.923210 , 8.610955 , 0
25 , 28.986422 , 7.419047 , 0
26 , 28.310429 , 4.559031 , 0
27 , 11.480464 , 2.789901 , 0
28 , 11.544773 , 2.953790 , 0
29 , 13.681207 , 3.758000 , 0
30 , 13.133530 , 3.928144 , 0
31 , 9.973314 , 3.430902 , 0
32 , 9.594398 , 2.150548 , 0
33 , 6.823467 , 1.460671 , 0
34 , 8.695024 , 0.867980 , 0
35 , 11.780439 , 1.191659 , 0
36 , 6.757482 , 1.981427 , 0
37 , 5.465749 , 1.784870 , 0
38 , 7.293676 , 1.454898 , 0
39 , 5.799834 , 1.553374 , 0
40 , 5.559556 , 1.188963 , 0
41 , 3.521628 , 1.024158 , 0
42 , 3.564744 , 1.014986 , 0
43 , 2.500958 , 0.905167 , 0
44 , 6.514196 , 0.813760 , 0
45 , 5.767765 , 1.113479 , 0
46 , 6.294167 , 2.082247 , 0
47 , 6.202708 , 2.098273 , 0
48 , 6.512164 , 1.764351 , 0
49 , 5.457367 , 1.592603 , 0
50 , 4.620329 , 1.154910 , 0
51 , 2.833825 , 0.606234 , 0
52 , 3.479582 , 0.753941 , 0
