Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 25
0 , 75.000000 , 75.000000 , 0
1 , 93.000000 , 75.750000 , 0
2 , 35.000000 , 24.333334 , 0
3 , 39.000000 , 28.041666 , 0
4 , 64.000000 , 23.750000 , 0
5 , 36.000000 , 28.625000 , 0
6 , 59.000000 , 34.750000 , 0
7 , 39.000000 , 30.041666 , 0
8 , 44.000000 , 27.250000 , 0
9 , 45.999996 , 33.666668 , 0
10 , 43.000000 , 31.458334 , 0
11 , 33.000000 , 27.708334 , 0
12 , 35.000000 , 20.541666 , 0
13 , 33.000000 , 24.666666 , 0
14 , 41.000004 , 25.250000 , 0
15 , 37.000000 , 26.291666 , 0
16 , 36.000000 , 24.458334 , 0
17 , 35.000000 , 25.625000 , 0
18 , 42.000000 , 23.166666 , 0
19 , 33.000000 , 25.375000 , 0
20 , 48.000000 , 22.041666 , 0
21 , 50.000000 , 28.166666 , 0
22 , 66.000000 , 30.416666 , 0
23 , 67.000000 , 33.541668 , 0
24 , 57.000000 , 34.666668 , 0
25 , 47.000004 , 28.541666 , 0
26 , 50.000000 , 35.916668 , 0
27 , 47.000004 , 35.625000 , 0
28 , 39.999996 , 36.166664 , 0
29 , 37.000000 , 26.083334 , 0
30 , 44.000000 , 31.916666 , 0
31 , 42.000000 , 23.583334 , 0
32 , 39.000000 , 27.541666 , 0
33 , 38.000000 , 32.458332 , 0
34 , 37.000000 , 34.291668 , 0
35 , 28.000000 , 25.791666 , 0
36 , 71.000000 , 29.041666 , 0
37 , 74.000000 , 35.666668 , 0
