14.657765,10.993324,7.328883,14.657765,14.657765,0.000000,5.173329,0.000000,0.000000
14.657765,28.166876,0.000000,14.657765,0.000000,0.000000,5.173329,0.000000,11.974935
14.657765,28.166876,0.000000,14.657765,0.000000,0.000000,5.173329,0.000000,11.974935
14.657765,28.166876,0.000000,22.991936,0.000000,0.000000,5.173329,0.000000,11.974935
14.657765,28.166876,0.000000,14.657765,0.000000,0.000000,5.173329,0.000000,11.974935
14.657765,28.166876,0.000000,14.657765,0.000000,0.000000,5.173329,0.000000,11.974935
14.657765,28.166876,0.000000,14.657765,0.000000,0.000000,5.173329,0.000000,11.974935
14.657765,28.166876,0.000000,22.545498,0.000000,0.000000,5.173329,0.000000,11.974935
14.657765,23.688551,0.000000,14.657765,0.000000,0.000000,5.173329,0.000000,12.563799
14.657765,28.166876,0.000000,14.657765,0.000000,0.000000,5.173329,0.000000,11.974935
