Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 26
0 , 20.000000 , 20.000000 , 0
1 , 20.000000 , 20.000000 , 0
2 , 20.000000 , 20.000000 , 0
3 , 20.000000 , 20.000000 , 0
4 , 99.000000 , 29.115385 , 0
5 , 94.000000 , 38.000000 , 0
6 , 98.000000 , 42.615383 , 0
7 , 99.000000 , 56.692307 , 0
8 , 99.000000 , 79.000000 , 0
9 , 99.000000 , 90.192307 , 0
10 , 99.000000 , 86.807693 , 0
11 , 99.000000 , 74.923080 , 0
12 , 99.000000 , 79.269234 , 0
13 , 99.000000 , 78.846153 , 0
14 , 98.000000 , 77.769234 , 0
15 , 99.000000 , 82.307693 , 0
16 , 99.000000 , 80.307693 , 0
17 , 99.000000 , 73.153847 , 0
18 , 88.000000 , 50.192307 , 0
19 , 99.000000 , 67.000000 , 0
20 , 99.000000 , 68.576920 , 0
21 , 98.000000 , 60.192307 , 0
22 , 99.000000 , 78.192307 , 0
23 , 99.000000 , 81.038460 , 0
24 , 99.000000 , 80.115387 , 0
25 , 98.000000 , 78.846153 , 0
26 , 97.000000 , 84.076920 , 0
27 , 99.000000 , 80.576920 , 0
