Training Levels:,Resources/level/trainlevels/lvl-0,
Gen Num , Highest Fitness, Average Fitness, Population Size: 100
0 , 0.000000 , 0.000000 , 0
1 , 28.640038 , 3.502936 , 0
2 , 47.647018 , 13.932142 , 0
3 , 56.078934 , 16.618608 , 0
4 , 55.883747 , 13.690861 , 0
5 , 65.902771 , 15.099679 , 0
6 , 79.539093 , 14.539721 , 0
7 , 92.927727 , 13.570741 , 0
8 , 93.106369 , 15.946545 , 0
9 , 100.000000 , 20.617207 , 1
