100.000000,50.195217,27.099661,41.015526,45.247276,33.250572,61.574638,58.130817,42.596378
100.000000,100.000000,79.162476,47.721352,100.000000,100.000000,61.463917,100.000000,40.534286
100.000000,56.227036,28.703964,41.536453,100.000000,100.000000,61.606426,100.000000,49.233845
100.000000,100.000000,30.566410,41.210945,100.000000,21.360701,24.684076,23.246536,65.345398
100.000000,100.000000,31.243727,41.015526,45.247276,53.171944,52.576649,47.901047,42.596378
100.000000,100.000000,36.113544,41.015526,46.093628,53.221863,52.624733,100.000000,42.692383
100.000000,100.000000,34.494732,41.015526,47.665390,0.000000,5.173329,0.000000,42.596378
100.000000,100.000000,31.243727,41.015526,45.247276,23.315948,26.424599,23.315948,40.856049
100.000000,100.000000,100.000000,54.752605,55.078125,23.281284,20.549946,49.942131,42.596378
100.000000,46.777390,22.623638,41.210926,45.247276,16.631933,20.511662,58.307159,38.783379
